_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,time_stamp
5da54503f528678ac26491f3,5d942658a9cf770a818ce801,1,3,4,4,3,"{'chatty_score': 3, 'safety_score': 6.33, 'punctuality_score': 0.1, 'friendliness_score': 5.33, 'comfortibility_score': 1.33}",30,6.33,safety_score,2,03:15.1
5da54503f528678ac26491f4,5d94264aa9cf770a818cced8,1,4,5,2,4,"{'chatty_score': 8.33, 'safety_score': 5.33, 'punctuality_score': 0.1, 'friendliness_score': 1.33, 'comfortibility_score': 7}",20,8.33,chatty_score,1,03:15.5
5da54503f528678ac26491f5,5d9425d5a9cf770a818c1376,2,3,5,2,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 3, 'friendliness_score': 4, 'comfortibility_score': 5.33}",10,5.33,comfortibility_score,5,03:15.9
5da54504f528678ac26491f6,5d9426b9a9cf770a818d8e58,2,3,1,1,2,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 3}",25,3,comfortibility_score,5,03:16.3
5da54519f528678ac2649203,5d942601a9cf770a818c58b7,2,3,1,5,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 12.5}",30,12.5,comfortibility_score,5,03:37.6
5da54519f528678ac2649204,5d94264ba9cf770a818cd0e1,3,1,2,4,4,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 12.5, 'friendliness_score': 0.5, 'comfortibility_score': 4.5}",30,12.5,punctuality_score,3,03:37.8
5da5451af528678ac2649205,5d9426a6a9cf770a818d6df7,1,3,3,1,3,"{'chatty_score': 1.14, 'safety_score': 3.12, 'punctuality_score': 0.1, 'friendliness_score': 1.36, 'comfortibility_score': 2.7}",20,3.12,safety_score,2,03:38.1
5da54533f528678ac2649217,5d942609a9cf770a818c6638,4,2,1,3,4,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 5.33}",30,5.33,chatty_score,1,04:03.1
5da54533f528678ac2649218,5d94266ba9cf770a818d0728,5,3,2,2,3,"{'chatty_score': 0.1, 'safety_score': 8.33, 'punctuality_score': 3, 'friendliness_score': 1.33, 'comfortibility_score': 5.33}",20,8.33,safety_score,2,04:03.3
5da54533f528678ac2649219,5d942692a9cf770a818d4acf,5,1,1,2,3,"{'chatty_score': 8.33, 'safety_score': 1.33, 'punctuality_score': 5.33, 'friendliness_score': 0.1, 'comfortibility_score': 0}",15,8.33,chatty_score,1,04:03.5
5da54533f528678ac264921a,5d9426bfa9cf770a818d97d3,5,5,4,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2.33}",20,2.33,comfortibility_score,5,04:03.8
5da5454bf528678ac2649227,5d94264ca9cf770a818cd2a4,3,2,5,3,2,"{'chatty_score': 12.5, 'safety_score': 8, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0}",30,12.5,chatty_score,1,04:27.2
5da5454bf528678ac2649228,5d9425e7a9cf770a818c2fe7,4,2,5,5,3,"{'chatty_score': 0.5, 'safety_score': 12.5, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0}",15,12.5,safety_score,2,04:27.4
5da5454bf528678ac2649229,5d9426cca9cf770a818dadbd,2,2,1,5,2,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 12.5}",20,12.5,comfortibility_score,5,04:27.8
5da5455af528678ac2649235,5d94268ba9cf770a818d3e4d,2,2,4,4,2,"{'chatty_score': 2, 'safety_score': 4.5, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0}",30,4.5,safety_score,2,04:42.1
5da5455af528678ac2649236,5d942671a9cf770a818d11d6,4,4,5,1,2,"{'chatty_score': 4.5, 'safety_score': 12.5, 'punctuality_score': 4.5, 'friendliness_score': 4.5, 'comfortibility_score': 0.1}",30,12.5,safety_score,2,04:42.3
5da5455af528678ac2649237,5d9426a1a9cf770a818d64e9,4,5,1,5,3,"{'chatty_score': 1.33, 'safety_score': 6.92, 'punctuality_score': 6.92, 'friendliness_score': 0.1, 'comfortibility_score': 0}",20,6.92,safety_score,2,04:42.5
5da54615f528678ac2649249,5d9425d2a9cf770a818c0f1b,3,1,4,1,1,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 8.33, 'friendliness_score': 0, 'comfortibility_score': 0}",30,8.33,punctuality_score,3,07:49.1
5da54615f528678ac264924a,5d9425b9a9cf770a818be938,1,2,3,2,1,"{'chatty_score': 2.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 8.33, 'comfortibility_score': 0}",15,8.33,friendliness_score,4,07:49.4
5da54615f528678ac264924b,5d9425b2a9cf770a818bdd6e,1,5,4,2,5,"{'chatty_score': 0.33, 'safety_score': 3, 'punctuality_score': 5.33, 'friendliness_score': 1.33, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,07:49.5
5da54615f528678ac264924c,5d9426a1a9cf770a818d641d,3,2,3,5,1,"{'chatty_score': 2.97, 'safety_score': 1.47, 'punctuality_score': 1.5, 'friendliness_score': 6.67, 'comfortibility_score': 2.57}",10,6.67,friendliness_score,4,07:49.8
5da5462df528678ac264925f,5d94269ea9cf770a818d5fee,2,3,2,3,2,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 5.33, 'comfortibility_score': 0}",30,5.33,chatty_score,1,08:13.9
5da5462ef528678ac2649260,5d942680a9cf770a818d2bf3,3,5,5,4,2,"{'chatty_score': 0.33, 'safety_score': 0.33, 'punctuality_score': 1, 'friendliness_score': 8.33, 'comfortibility_score': 0.33}",10,8.33,friendliness_score,4,08:14.1
5da5462ef528678ac2649261,5d942673a9cf770a818d14ab,2,4,1,1,5,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 1.33}",25,1.33,comfortibility_score,5,08:14.3
5da5462ef528678ac2649262,5d9426c7a9cf770a818da4ff,4,5,2,2,3,"{'chatty_score': 0.1, 'safety_score': 6.33, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",15,6.33,safety_score,2,08:14.6
5da5464ff528678ac264926f,5d9425c6a9cf770a818bfb51,4,5,4,3,1,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",30,4.5,chatty_score,1,08:47.2
5da5464ff528678ac2649270,5d942614a9cf770a818c7768,5,3,1,3,4,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 0}",30,8,friendliness_score,4,08:47.4
5da5464ff528678ac2649271,5d9426a0a9cf770a818d632f,3,2,3,3,5,"{'chatty_score': 4.3, 'safety_score': 4.57, 'punctuality_score': 0.1, 'friendliness_score': 4, 'comfortibility_score': 5.5}",20,5.5,comfortibility_score,5,08:47.6
5da5466cf528678ac2649283,5d9425d0a9cf770a818c0afc,3,3,1,1,5,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 1.33, 'comfortibility_score': 0}",30,1.33,friendliness_score,4,09:16.8
5da5466df528678ac2649284,5d9425d4a9cf770a818c11e0,3,4,2,3,5,"{'chatty_score': 1.33, 'safety_score': 8.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 7}",15,8.33,safety_score,2,09:17.0
5da5466df528678ac2649285,5d942623a9cf770a818c8f85,4,5,3,5,4,"{'chatty_score': 0.1, 'safety_score': 4.33, 'punctuality_score': 0.33, 'friendliness_score': 1.33, 'comfortibility_score': 0.33}",30,4.33,safety_score,2,09:17.2
5da5466df528678ac2649286,5d9426c9a9cf770a818da824,2,1,1,2,4,"{'chatty_score': 8.33, 'safety_score': 0.1, 'punctuality_score': 5.33, 'friendliness_score': 5.33, 'comfortibility_score': 4.33}",15,8.33,chatty_score,1,09:17.5
5da54681f528678ac2649293,5d94263ea9cf770a818cba7a,1,3,2,3,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",30,0.5,punctuality_score,3,09:37.5
5da54681f528678ac2649294,5d942609a9cf770a818c64f0,5,1,1,1,3,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 8}",30,8,comfortibility_score,5,09:37.7
5da54681f528678ac2649295,5d9426a3a9cf770a818d68b4,3,1,2,2,2,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 4.5, 'friendliness_score': 2, 'comfortibility_score': 0}",10,12.5,chatty_score,1,09:37.9
5da546eaf528678ac26492a3,5d9425b7a9cf770a818be500,1,5,2,1,5,"{'chatty_score': 0.5, 'safety_score': 8, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",30,8,safety_score,2,11:22.7
5da546eaf528678ac26492a4,5d9425dfa9cf770a818c2385,3,5,4,5,3,"{'chatty_score': 2, 'safety_score': 0.5, 'punctuality_score': 4.5, 'friendliness_score': 0.1, 'comfortibility_score': 0}",20,4.5,punctuality_score,3,11:22.9
5da546ebf528678ac26492a5,5d9426aaa9cf770a818d7543,4,3,1,2,3,"{'chatty_score': 4, 'safety_score': 0.25, 'punctuality_score': 3.67, 'friendliness_score': 0.25, 'comfortibility_score': 0.1}",30,4,chatty_score,1,11:23.2
5da54722f528678ac26492b1,5d9425c7a9cf770a818bfe1b,2,2,2,1,1,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 12.5, 'friendliness_score': 0.5, 'comfortibility_score': 0}",30,12.5,punctuality_score,3,12:18.7
5da54722f528678ac26492b2,5d94264aa9cf770a818cd072,5,3,4,4,1,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 4.5, 'friendliness_score': 0, 'comfortibility_score': 0}",15,4.5,punctuality_score,3,12:19.0
5da54723f528678ac26492b3,5d9426a9a9cf770a818d738d,2,2,4,4,1,"{'chatty_score': 2.57, 'safety_score': 0.1, 'punctuality_score': 4.27, 'friendliness_score': 0.17, 'comfortibility_score': 0.67}",15,4.27,punctuality_score,3,12:19.3
5da54737f528678ac26492bf,5d942635a9cf770a818cad87,2,2,1,2,2,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",30,2,chatty_score,1,12:39.2
5da54737f528678ac26492c0,5d942642a9cf770a818cc294,5,2,1,5,3,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 2}",25,12.5,friendliness_score,4,12:39.4
5da54737f528678ac26492c1,5d9426a3a9cf770a818d68b1,3,3,4,5,1,"{'chatty_score': 0.7, 'safety_score': 2.4, 'punctuality_score': 0.67, 'friendliness_score': 0.17, 'comfortibility_score': 0.1}",25,2.4,safety_score,2,12:39.6
5da54770f528678ac26492d3,5d9425b1a9cf770a818bdcbb,2,2,3,5,5,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 5.33, 'friendliness_score': 0.33, 'comfortibility_score': 0}",30,5.33,punctuality_score,3,13:36.3
5da54770f528678ac26492d4,5d942667a9cf770a818d0053,1,4,1,5,5,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4.33, 'comfortibility_score': 0.33}",25,4.33,friendliness_score,4,13:36.5
5da54770f528678ac26492d5,5d94261ba9cf770a818c82a7,2,2,5,4,4,"{'chatty_score': 0.1, 'safety_score': 2.33, 'punctuality_score': 6.33, 'friendliness_score': 1.33, 'comfortibility_score': 5.33}",15,6.33,punctuality_score,3,13:36.7
5da54770f528678ac26492d6,5d9426a2a9cf770a818d6669,5,4,4,4,5,"{'chatty_score': 5.94, 'safety_score': 2.75, 'punctuality_score': 0.44, 'friendliness_score': 5.78, 'comfortibility_score': 2.94}",10,5.94,chatty_score,1,13:37.0
5da550848a51a6c75fa87d10,5d94265da9cf770a818cf0af,2,3,2,3,5,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 0}",30,2,chatty_score,1,52:20.3
5da550848a51a6c75fa87d11,5d942629a9cf770a818c9a87,2,4,1,3,5,"{'chatty_score': 8, 'safety_score': 12.5, 'punctuality_score': 0.1, 'friendliness_score': 8, 'comfortibility_score': 8}",25,12.5,safety_score,2,52:20.5
5da550848a51a6c75fa87d12,5d9426aba9cf770a818d75d3,5,3,4,1,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 8, 'friendliness_score': 8, 'comfortibility_score': 0}",30,8,punctuality_score,3,52:20.7
5da550b78a51a6c75fa87d24,5d942632a9cf770a818ca895,2,2,4,5,2,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 0, 'comfortibility_score': 0}",30,3,chatty_score,1,53:11.0
5da550b78a51a6c75fa87d25,5d94266ba9cf770a818d0709,4,3,4,5,2,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 3, 'friendliness_score': 0, 'comfortibility_score': 0}",20,5.33,safety_score,2,53:11.3
5da550b78a51a6c75fa87d26,5d942683a9cf770a818d3057,4,1,2,4,4,"{'chatty_score': 0.1, 'safety_score': 7, 'punctuality_score': 3, 'friendliness_score': 0, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,53:11.5
5da550b78a51a6c75fa87d27,5d9426baa9cf770a818d8f65,3,3,5,3,1,"{'chatty_score': 5.07, 'safety_score': 1.5, 'punctuality_score': 1.5, 'friendliness_score': 0.17, 'comfortibility_score': 0.7}",30,5.07,chatty_score,1,53:11.7
5da550cd8a51a6c75fa87d34,5d942683a9cf770a818d31ba,1,2,2,3,2,"{'chatty_score': 2, 'safety_score': 12.5, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",30,12.5,safety_score,2,53:33.4
5da550cd8a51a6c75fa87d35,5d942665a9cf770a818cfd84,3,4,2,5,3,"{'chatty_score': 8, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",15,8,chatty_score,1,53:33.6
5da550cd8a51a6c75fa87d36,5d9426cea9cf770a818db1d4,3,5,1,4,4,"{'chatty_score': 2, 'safety_score': 6.25, 'punctuality_score': 5.33, 'friendliness_score': 1.0, 'comfortibility_score': 2.92}",30,6.25,safety_score,2,53:33.8
5da550d98a51a6c75fa87d42,5d942678a9cf770a818d1e3f,1,1,1,5,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 2, 'friendliness_score': 0, 'comfortibility_score': 0}",30,2,punctuality_score,3,53:45.5
5da550d98a51a6c75fa87d43,5d942602a9cf770a818c5a81,2,1,1,3,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",15,0.1,chatty_score,1,53:45.7
5da550d98a51a6c75fa87d44,5d9426a9a9cf770a818d7290,4,2,3,4,4,"{'chatty_score': 4.79, 'safety_score': 1.07, 'punctuality_score': 0.1, 'friendliness_score': 0.55, 'comfortibility_score': 1.12}",25,4.79,chatty_score,1,53:45.9
5da550e58a51a6c75fa87d50,5d9425e3a9cf770a818c2a04,3,1,5,2,5,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 8}",30,8,comfortibility_score,5,53:57.1
5da550e58a51a6c75fa87d51,5d942608a9cf770a818c6445,2,4,5,1,2,"{'chatty_score': 0.5, 'safety_score': 2, 'punctuality_score': 0.1, 'friendliness_score': 4.5, 'comfortibility_score': 8}",15,8,comfortibility_score,5,53:57.3
5da550e58a51a6c75fa87d52,5d9426b3a9cf770a818d8324,1,4,4,2,5,"{'chatty_score': 0.25, 'safety_score': 5.58, 'punctuality_score': 0.1, 'friendliness_score': 6.92, 'comfortibility_score': 2.25}",15,6.92,friendliness_score,4,53:57.5
5da551138a51a6c75fa87d64,5d94262ea9cf770a818ca22c,1,3,5,2,5,"{'chatty_score': 0.1, 'safety_score': 4.33, 'punctuality_score': 0, 'friendliness_score': 1.33, 'comfortibility_score': 3}",30,4.33,safety_score,2,54:43.5
5da551138a51a6c75fa87d65,5d9425c3a9cf770a818bf792,3,3,5,4,1,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",10,5.33,safety_score,2,54:43.8
5da551148a51a6c75fa87d66,5d942688a9cf770a818d39a1,2,4,5,1,4,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 2.33, 'friendliness_score': 0, 'comfortibility_score': 0}",15,2.33,punctuality_score,3,54:44.2
5da551148a51a6c75fa87d67,5d9426a7a9cf770a818d6f9e,2,3,2,2,3,"{'chatty_score': 4, 'safety_score': 3.37, 'punctuality_score': 5.5, 'friendliness_score': 4.27, 'comfortibility_score': 1.47}",30,5.5,punctuality_score,3,54:45.0
5da5512d8a51a6c75fa87d74,5d94263fa9cf770a818cbc93,2,1,5,1,3,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 4.5, 'friendliness_score': 12.5, 'comfortibility_score': 0}",30,12.5,friendliness_score,4,55:09.4
5da5512d8a51a6c75fa87d75,5d942630a9cf770a818ca495,3,2,5,1,4,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 4.5}",30,4.5,comfortibility_score,5,55:09.7
5da5512e8a51a6c75fa87d76,5d9426a3a9cf770a818d6835,4,5,5,2,1,"{'chatty_score': 0.25, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 5.58, 'comfortibility_score': 6.25}",10,6.25,comfortibility_score,5,55:10.2
5da551528a51a6c75fa87d88,5d942690a9cf770a818d4716,1,3,5,4,5,"{'chatty_score': 8.33, 'safety_score': 4, 'punctuality_score': 4, 'friendliness_score': 2.33, 'comfortibility_score': 5.33}",30,8.33,chatty_score,1,55:46.2
5da551528a51a6c75fa87d89,5d942641a9cf770a818cc039,1,1,5,2,2,"{'chatty_score': 3, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0.33}",30,3,chatty_score,1,55:46.5
5da551528a51a6c75fa87d8a,5d942657a9cf770a818ce669,2,5,5,3,3,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 8.33, 'friendliness_score': 0.33, 'comfortibility_score': 4}",15,8.33,punctuality_score,3,55:46.9
5da551538a51a6c75fa87d8b,5d9426b1a9cf770a818d7fee,3,2,5,2,5,"{'chatty_score': 1.5, 'safety_score': 4.57, 'punctuality_score': 0.67, 'friendliness_score': 2.67, 'comfortibility_score': 0.1}",20,4.57,safety_score,2,55:47.3
5da5518e8a51a6c75fa87d98,5d942698a9cf770a818d5674,3,1,2,4,1,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",30,2,chatty_score,1,56:46.2
5da5518e8a51a6c75fa87d99,5d94264aa9cf770a818ccf72,3,1,1,4,4,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 8}",20,12.5,chatty_score,1,56:46.6
5da5518f8a51a6c75fa87d9a,5d94277fa9cf770a818ed119,3,5,5,1,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0.5}",25,0.5,comfortibility_score,5,56:47.1
5da551b38a51a6c75fa87da6,5d94268aa9cf770a818d3d23,4,2,1,4,1,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 0}",30,2,safety_score,2,57:23.0
5da551b38a51a6c75fa87da7,5d942624a9cf770a818c922a,5,5,3,4,5,"{'chatty_score': 0.1, 'safety_score': 12.5, 'punctuality_score': 12.5, 'friendliness_score': 0, 'comfortibility_score': 0}",30,12.5,safety_score,2,57:23.3
5da551b38a51a6c75fa87da8,5d9426ada9cf770a818d7a2a,1,3,4,1,1,"{'chatty_score': 2.25, 'safety_score': 4.92, 'punctuality_score': 2.25, 'friendliness_score': 6.25, 'comfortibility_score': 6.25}",20,6.25,friendliness_score,4,57:23.7
5da551da8a51a6c75fa87dba,5d9425f2a9cf770a818c3fe9,4,4,2,1,2,"{'chatty_score': 1.33, 'safety_score': 3, 'punctuality_score': 7, 'friendliness_score': 0.33, 'comfortibility_score': 1.33}",30,7,punctuality_score,3,58:02.1
5da551da8a51a6c75fa87dbb,5d942631a9cf770a818ca699,5,1,3,5,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 1.33}",15,1.33,comfortibility_score,5,58:02.5
5da551da8a51a6c75fa87dbc,5d94266da9cf770a818d0bbb,4,5,5,2,5,"{'chatty_score': 1.33, 'safety_score': 1.33, 'punctuality_score': 0.33, 'friendliness_score': 0.1, 'comfortibility_score': 1}",15,1.33,chatty_score,1,58:02.8
5da551db8a51a6c75fa87dbd,5d9426a4a9cf770a818d69a8,1,1,3,4,4,"{'chatty_score': 1.69, 'safety_score': 3.03, 'punctuality_score': 3.44, 'friendliness_score': 1.0, 'comfortibility_score': 1.25}",15,3.44,punctuality_score,3,58:03.2
5da5521e8a51a6c75fa87dd0,5d94268ba9cf770a818d3faa,1,5,3,1,3,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 0, 'friendliness_score': 3, 'comfortibility_score': 0}",30,3,friendliness_score,4,59:10.6
5da5521e8a51a6c75fa87dd1,5d9425e9a9cf770a818c3295,3,4,3,3,4,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 8.33, 'friendliness_score': 0, 'comfortibility_score': 5.33}",20,8.33,punctuality_score,3,59:10.8
5da5521f8a51a6c75fa87dd2,5d942686a9cf770a818d3666,2,3,1,2,3,"{'chatty_score': 1, 'safety_score': 5.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 1.33}",15,5.33,safety_score,2,59:11.2
5da5521f8a51a6c75fa87dd3,5d9426a8a9cf770a818d7045,2,2,2,5,1,"{'chatty_score': 3.52, 'safety_score': 0.69, 'punctuality_score': 2.89, 'friendliness_score': 1.07, 'comfortibility_score': 1.55}",30,3.52,chatty_score,1,59:11.5
5da552668a51a6c75fa87de6,5d942657a9cf770a818ce612,1,5,4,2,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 8.33, 'friendliness_score': 8.33, 'comfortibility_score': 0.33}",30,8.33,punctuality_score,3,00:22.6
5da552678a51a6c75fa87de7,5d942693a9cf770a818d4cb8,2,5,4,2,3,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 5.33, 'friendliness_score': 7, 'comfortibility_score': 5.33}",25,7,friendliness_score,4,00:23.2
5da552678a51a6c75fa87de8,5d9425f4a9cf770a818c43f1,2,5,4,4,4,"{'chatty_score': 4.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 8.33, 'comfortibility_score': 0}",15,8.33,friendliness_score,4,00:23.5
5da552678a51a6c75fa87de9,5d942718a9cf770a818e2b88,3,1,4,4,4,"{'chatty_score': 0.33, 'safety_score': 1.33, 'punctuality_score': 1.33, 'friendliness_score': 0.33, 'comfortibility_score': 0.1}",25,1.33,safety_score,2,00:23.9
5da552818a51a6c75fa87df6,5d94269ba9cf770a818d5ae6,2,1,2,1,2,"{'chatty_score': 4.5, 'safety_score': 0.5, 'punctuality_score': 2, 'friendliness_score': 12.5, 'comfortibility_score': 8}",30,12.5,friendliness_score,4,00:49.1
5da552818a51a6c75fa87df7,5d942674a9cf770a818d165f,5,3,4,1,4,"{'chatty_score': 8, 'safety_score': 12.5, 'punctuality_score': 0.1, 'friendliness_score': 4.5, 'comfortibility_score': 12.5}",15,12.5,safety_score,2,00:49.4
5da552818a51a6c75fa87df8,5d9426cea9cf770a818db134,5,1,4,2,2,"{'chatty_score': 0.1, 'safety_score': 0.25, 'punctuality_score': 8.33, 'friendliness_score': 6.25, 'comfortibility_score': 1.0}",25,8.33,punctuality_score,3,00:49.8
5da552b08a51a6c75fa87e0a,5d942628a9cf770a818c98f7,4,3,3,3,1,"{'chatty_score': 3, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 4.33, 'comfortibility_score': 0}",30,4.33,friendliness_score,4,01:36.2
