_id,variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,got_feedback_classifier_int
5dcdf3b998af55aa79f906bf,2.0,15,5,3,2,5,4,3
5dcdf3b998af55aa79f906c0,32.0,20,5,3,2,3,1,1
5dcdf3b998af55aa79f906c1,62.5,10,2,2,2,1,1,2
5dcdf3b998af55aa79f906c2,2.5,25,2,2,4,3,5,3
5dcdf3b998af55aa79f906c3,54.0,15,1,4,1,5,4,5
5dcdf3b998af55aa79f906c4,33.44,15,2,2,4,1,3,1
5dcdf3b998af55aa79f906c5,21.65,25,3,1,5,3,1,3
5dcdf3b998af55aa79f906c6,35.0,10,1,3,5,3,2,1
5dcdf3b998af55aa79f906c7,83.3,20,1,3,4,2,2,2
5dcdf3b998af55aa79f906c8,49.65,15,3,4,5,4,2,4
5dcdf3b998af55aa79f906c9,50.5,20,4,2,5,3,4,1
5dcdf3b998af55aa79f906ca,27.35,25,3,5,4,5,1,4
5dcdf3b998af55aa79f906cb,28.31,20,2,2,2,1,5,5
5dcdf3b998af55aa79f906cc,31.65,15,5,4,5,4,5,2
5dcdf3b998af55aa79f906cd,62.97,10,4,2,3,4,1,2
5dcdf3b998af55aa79f906ce,41.65,25,5,5,1,3,2,3
5dcdf3b998af55aa79f906cf,18.99,15,2,5,2,5,5,1
5dcdf3b998af55aa79f906d0,114.95,15,3,3,1,3,1,3
5dcdf3b998af55aa79f906d1,53.3,15,4,2,3,2,2,1
5dcdf3b998af55aa79f906d2,21.32,25,5,3,3,3,4,1
5dcdf3b998af55aa79f906d3,47.65,15,3,4,5,3,1,4
5dcdf3b998af55aa79f906d4,63.25,15,5,5,4,2,4,5
5dcdf3b998af55aa79f906d5,7.25,25,4,2,3,4,3,4
5dcdf3b998af55aa79f906d6,32.0,25,3,1,5,4,3,1
5dcdf3b998af55aa79f906d7,39.2,15,3,5,2,1,1,5
5dcdf3b998af55aa79f906d8,62.5,15,4,5,4,2,4,1
5dcdf3b998af55aa79f906d9,76.5,25,5,4,1,2,4,4
5dcdf3b998af55aa79f906da,24.16,15,3,4,3,1,3,1
5dcdf3b998af55aa79f906db,70.36,15,3,5,1,5,2,3
5dcdf3b998af55aa79f906dc,41.65,15,4,4,1,3,4,2
5dcdf3b998af55aa79f906dd,106.31,30,4,1,3,3,3,2
5dcdf3b998af55aa79f906de,62.5,15,1,2,4,5,1,5
5dcdf3b998af55aa79f906df,32.0,25,5,2,2,4,1,2
5dcdf3b998af55aa79f906e0,76.0,25,2,4,4,4,5,4
5dcdf3b998af55aa79f906e1,35.0,15,3,4,5,3,5,2
5dcdf3b998af55aa79f906e2,41.65,30,2,2,4,3,2,4
5dcdf3b998af55aa79f906e3,45.18,25,4,3,5,3,2,5
5dcdf3b998af55aa79f906e4,42.64,20,4,5,3,4,1,3
5dcdf3b998af55aa79f906e5,4.7,15,3,1,4,1,1,5
5dcdf3b998af55aa79f906e6,23.5,20,5,5,4,3,4,5
5dcdf3b998af55aa79f906e7,98.5,15,3,3,1,2,2,1
5dcdf3b998af55aa79f906e8,16.0,15,2,5,3,3,5,5
5dcdf3b998af55aa79f906e9,21.32,20,2,4,1,4,4,1
5dcdf3b998af55aa79f906ea,37.66,30,1,3,4,2,4,4
5dcdf3b998af55aa79f906eb,41.65,20,2,2,4,1,3,2
5dcdf3b998af55aa79f906ec,62.5,15,2,4,5,1,5,1
5dcdf3b998af55aa79f906ed,13.5,30,1,3,5,1,3,2
5dcdf3b998af55aa79f906ee,4.0,15,4,1,3,2,1,3
5dcdf3b998af55aa79f906ef,94.5,30,2,1,5,3,5,4
5dcdf3b998af55aa79f906f0,32.0,20,5,3,1,3,3,1
5dcdf3b998af55aa79f906f1,4.0,15,1,4,5,4,4,2
5dcdf3b998af55aa79f906f2,62.5,15,4,4,4,4,1,1
5dcdf3b998af55aa79f906f3,32.0,30,5,3,2,3,4,2
5dcdf3b998af55aa79f906f4,0.0,10,1,1,5,5,2,1
5dcdf3b998af55aa79f906f5,32.0,15,3,4,2,4,3,3
5dcdf3b998af55aa79f906f6,13.5,25,3,4,4,4,1,2
5dcdf3b998af55aa79f906f7,108.0,30,1,5,2,4,1,5
5dcdf3b998af55aa79f906f8,23.35,15,1,5,2,5,1,1
5dcdf3b998af55aa79f906f9,13.5,20,1,4,5,1,4,4
5dcdf3b998af55aa79f906fa,63.5,20,4,3,2,1,4,3
5dcdf3b998af55aa79f906fb,62.5,15,2,5,1,1,2,1
5dcdf3b998af55aa79f906fc,3.79,15,2,5,1,2,2,4
5dcdf3b998af55aa79f906fd,69.0,15,4,5,3,2,5,2
5dcdf3b998af55aa79f906fe,26.13,15,1,5,2,1,2,5
5dcdf3b998af55aa79f906ff,20.84,15,4,5,3,2,1,5
5dcdf3b998af55aa79f90700,127.0,20,4,5,1,4,3,2
5dcdf3b998af55aa79f90701,20.28,15,1,3,4,3,1,2
5dcdf3b998af55aa79f90702,21.32,25,1,1,5,5,2,4
5dcdf3b998af55aa79f90703,32.56,20,3,2,3,2,4,3
5dcdf3b998af55aa79f90704,78.3,20,2,3,3,2,1,5
5dcdf3b998af55aa79f90705,21.32,15,1,1,3,4,5,5
5dcdf3b998af55aa79f90706,31.65,25,1,3,2,2,5,3
5dcdf3b998af55aa79f90707,5.32,10,2,4,4,3,3,1
5dcdf3b998af55aa79f90708,15.99,20,1,3,5,5,3,2
5dcdf3b998af55aa79f90709,36.92,15,4,4,2,4,4,5
5dcdf3b998af55aa79f9070a,9.17,10,3,1,2,2,3,3
5dcdf3b998af55aa79f9070b,31.65,20,4,5,1,2,2,4
5dcdf3b998af55aa79f9070c,25.99,25,1,1,3,4,2,4
5dcdf3b998af55aa79f9070d,21.25,15,3,2,1,4,4,1
5dcdf3b998af55aa79f9070e,11.66,20,2,1,3,4,2,4
5dcdf3b998af55aa79f9070f,108.0,25,1,1,5,4,4,1
5dcdf3b998af55aa79f90710,68.3,15,3,4,3,2,3,4
5dcdf3b998af55aa79f90711,45.98,30,2,5,3,5,1,2
5dcdf3b998af55aa79f90712,45.32,10,2,4,5,5,5,5
5dcdf3b998af55aa79f90713,34.64,15,3,2,3,5,3,2
5dcdf3b998af55aa79f90714,62.5,15,4,1,4,3,1,2
5dcdf3b998af55aa79f90715,94.5,20,5,2,4,3,1,3
5dcdf3b998af55aa79f90716,62.5,20,5,1,4,2,3,2
5dcdf3b998af55aa79f90717,41.65,15,1,2,4,4,4,1
5dcdf3b998af55aa79f90718,34.99,30,3,1,4,4,4,2
5dcdf3b998af55aa79f90719,41.65,10,1,2,5,1,4,5
5dcdf3b998af55aa79f9071a,97.6,25,1,4,4,5,5,5
5dcdf3b998af55aa79f9071b,7.65,15,2,5,1,2,4,4
5dcdf3b998af55aa79f9071c,45.32,20,3,5,4,3,2,5
5dcdf3b998af55aa79f9071d,7.32,25,1,4,1,3,3,4
5dcdf3b998af55aa79f9071e,79.31,30,1,2,5,1,2,5
5dcdf3b998af55aa79f9071f,62.5,15,1,2,4,2,1,2
5dcdf3b998af55aa79f90720,23.35,15,4,5,3,1,4,3
5dcdf3b998af55aa79f90721,21.5,10,3,1,3,4,4,5
5dcdf3b998af55aa79f90722,32.5,15,1,1,2,2,4,5
5dcdf3b998af55aa79f90723,32.0,25,1,1,4,2,5,3
5dcdf3b998af55aa79f90724,0.0,15,3,2,3,2,2,1
5dcdf3b998af55aa79f90725,62.5,30,5,3,2,3,4,1
5dcdf3b998af55aa79f90726,41.65,10,5,4,5,5,2,3
5dcdf3b998af55aa79f90727,7.98,20,5,2,5,2,5,2
5dcdf3b998af55aa79f90728,139.61,30,5,1,1,5,1,4
5dcdf3b998af55aa79f90729,30.0,15,4,4,1,4,1,1
5dcdf3b998af55aa79f9072a,23.35,20,5,1,1,3,1,4
5dcdf3b998af55aa79f9072b,40.0,15,1,2,1,4,5,1
5dcdf3b998af55aa79f9072c,32.0,15,1,3,3,4,2,2
5dcdf3b998af55aa79f9072d,32.0,20,2,3,3,5,4,3
5dcdf3b998af55aa79f9072e,32.4,10,1,3,2,5,1,1
5dcdf3b998af55aa79f9072f,62.5,15,3,3,1,4,3,4
5dcdf3b998af55aa79f90730,76.21,15,2,5,5,5,4,1
5dcdf3b998af55aa79f90731,135.5,10,3,5,2,2,3,3
5dcdf3b998af55aa79f90732,13.5,15,3,3,3,4,5,2
5dcdf3b998af55aa79f90733,32.5,15,4,2,4,2,5,4
5dcdf3b998af55aa79f90734,13.5,10,2,2,4,1,4,1
5dcdf3b998af55aa79f90735,33.35,15,1,2,1,1,5,3
5dcdf3b998af55aa79f90736,33.35,15,2,1,2,1,5,2
5dcdf3b998af55aa79f90737,27.5,20,4,5,1,5,3,4
5dcdf3b998af55aa79f90738,22.64,15,3,3,3,2,4,4
5dcdf3b998af55aa79f90739,28.65,25,3,3,3,3,4,2
5dcdf3b998af55aa79f9073a,44.64,10,1,1,4,1,5,3
5dcdf3b998af55aa79f9073b,41.65,25,5,2,2,2,2,5
5dcdf3b998af55aa79f9073c,28.35,15,4,1,1,2,1,2
5dcdf3b998af55aa79f9073d,14.68,25,5,1,3,5,3,1
5dcdf3b998af55aa79f9073e,32.0,30,1,1,2,1,1,5
5dcdf3b998af55aa79f9073f,24.08,15,1,3,5,2,1,1
5dcdf3b998af55aa79f90740,46.22,30,1,4,5,2,3,2
5dcdf3b998af55aa79f90741,35.0,30,3,2,5,1,5,1
5dcdf3b998af55aa79f90742,61.96,10,1,4,4,4,5,3
5dcdf3b998af55aa79f90743,62.5,15,5,5,5,5,3,3
5dcdf3b998af55aa79f90744,62.5,10,2,2,2,2,1,1
5dcdf3b998af55aa79f90745,13.5,30,3,2,1,5,3,1
5dcdf3b998af55aa79f90746,62.5,15,1,2,1,2,5,1
5dcdf3b998af55aa79f90747,32.0,15,3,4,5,2,5,4
5dcdf3b998af55aa79f90748,8.0,30,3,2,1,2,1,1
5dcdf3b998af55aa79f90749,48.0,15,2,5,1,4,5,1
5dcdf3b998af55aa79f9074a,69.25,20,2,5,5,3,1,4
5dcdf3b998af55aa79f9074b,62.5,30,3,4,5,5,2,2
5dcdf3b998af55aa79f9074c,12.0,15,2,4,1,5,3,4
5dcdf3b998af55aa79f9074d,73.63,20,2,3,5,5,2,1
5dcdf3b998af55aa79f9074e,108.3,30,5,1,1,4,2,2
5dcdf3b998af55aa79f9074f,15.32,25,1,5,5,3,4,1
5dcdf3b998af55aa79f90750,62.5,15,4,3,5,1,4,4
5dcdf3b998af55aa79f90751,62.9,15,2,4,5,3,4,2
5dcdf3b998af55aa79f90752,62.5,30,4,4,5,3,3,1
5dcdf3b998af55aa79f90753,47.44,15,4,3,2,3,2,5
5dcdf3b998af55aa79f90754,35.0,15,4,5,3,3,2,5
5dcdf3b998af55aa79f90755,17.65,10,3,4,4,2,1,1
5dcdf3b998af55aa79f90756,55.64,20,3,5,2,4,3,1
5dcdf3b998af55aa79f90757,6.0,15,5,3,5,2,3,5
5dcdf3b998af55aa79f90758,2.54,25,5,4,4,1,3,1
5dcdf3b998af55aa79f90759,99.0,25,2,1,5,2,3,4
5dcdf3b998af55aa79f9075a,19.98,15,5,2,3,3,1,1
5dcdf3b998af55aa79f9075b,41.65,30,5,3,5,5,2,2
5dcdf3b998af55aa79f9075c,26.32,10,4,1,1,3,2,4
5dcdf3b998af55aa79f9075d,4.33,30,1,3,5,3,1,4
5dcdf3b998af55aa79f9075e,35.0,15,2,4,1,3,2,1
5dcdf3b998af55aa79f9075f,31.65,15,4,5,2,1,5,3
5dcdf3b998af55aa79f90760,27.09,10,2,4,3,3,3,3
5dcdf3b998af55aa79f90761,38.32,25,5,5,3,1,5,2
5dcdf3b998af55aa79f90762,21.35,15,1,2,4,4,2,3
5dcdf3b998af55aa79f90763,23.98,15,1,2,3,1,2,1
5dcdf3b998af55aa79f90764,15.17,20,1,5,5,4,1,1
5dcdf3b998af55aa79f90765,44.65,25,2,5,2,1,3,2
5dcdf3b998af55aa79f90766,31.65,15,3,4,5,5,2,4
5dcdf3b998af55aa79f90767,56.32,25,5,5,5,3,4,1
5dcdf3b998af55aa79f90768,35.0,10,4,3,3,2,4,1
5dcdf3b998af55aa79f90769,50.32,25,5,1,3,1,1,1
5dcdf3b998af55aa79f9076a,41.65,15,3,4,1,5,2,1
5dcdf3b998af55aa79f9076b,52.97,10,4,1,2,5,1,3
5dcdf3b998af55aa79f9076c,31.65,25,3,4,4,5,2,4
5dcdf3b998af55aa79f9076d,34.31,25,2,2,3,2,2,5
5dcdf3b998af55aa79f9076e,40.65,15,2,1,5,5,4,1
5dcdf3b998af55aa79f9076f,30.65,30,2,3,5,2,4,3
5dcdf3b998af55aa79f90770,12.66,25,1,3,4,1,5,3
5dcdf3b998af55aa79f90771,31.98,15,1,2,3,5,4,3
5dcdf3b998af55aa79f90772,32.5,15,1,4,2,5,3,4
5dcdf3b998af55aa79f90773,17.5,25,5,1,2,5,1,3
5dcdf3b998af55aa79f90774,13.5,25,3,5,5,2,3,4
5dcdf3b998af55aa79f90775,41.65,15,1,2,1,2,2,1
5dcdf3b998af55aa79f90776,41.65,15,1,5,4,4,4,2
5dcdf3b998af55aa79f90777,50.65,15,5,5,1,3,5,3
5dcdf3b998af55aa79f90778,49.65,30,1,5,4,5,3,5
5dcdf3b998af55aa79f90779,41.65,15,2,3,3,5,2,1
5dcdf3b998af55aa79f9077a,21.32,10,2,3,4,5,4,4
5dcdf3b998af55aa79f9077b,21.32,30,5,2,5,3,1,1
5dcdf3b998af55aa79f9077c,26.32,10,1,3,2,2,2,3
5dcdf3b998af55aa79f9077d,17.5,15,1,4,1,1,2,4
5dcdf3b998af55aa79f9077e,0.1,20,2,5,1,1,4,1
5dcdf3b998af55aa79f9077f,32.0,20,4,2,5,3,3,3
5dcdf3b998af55aa79f90780,42.03,15,1,2,3,5,4,3
5dcdf3b998af55aa79f90781,18.82,25,2,4,2,5,3,2
5dcdf3b998af55aa79f90782,23.83,20,2,1,1,5,1,4
5dcdf3b998af55aa79f90783,17.0,15,3,2,4,3,3,4
5dcdf3b998af55aa79f90784,41.65,25,3,1,4,1,4,3
5dcdf3b998af55aa79f90785,80.62,20,1,4,1,1,1,2
5dcdf3b998af55aa79f90786,28.55,20,1,2,3,2,1,3
5dcdf3b998af55aa79f90787,140.93,30,1,4,5,5,3,2
5dcdf3b998af55aa79f90788,33.98,15,4,4,4,2,4,4
5dcdf3b998af55aa79f90789,7.23,15,5,1,2,3,3,1
5dcdf3b998af55aa79f9078a,77.5,15,1,5,5,5,4,2
5dcdf3b998af55aa79f9078b,62.97,15,4,5,4,5,5,3
5dcdf3b998af55aa79f9078c,42.65,25,2,5,3,1,3,1
5dcdf3b998af55aa79f9078d,41.65,30,3,4,2,1,1,1
5dcdf3b998af55aa79f9078e,11.0,20,4,2,4,4,4,1
5dcdf3b998af55aa79f9078f,63.0,15,5,1,5,2,2,4
5dcdf3b998af55aa79f90790,125.0,30,5,3,2,5,4,2
5dcdf3b998af55aa79f90791,0.0,30,2,1,1,1,4,1
5dcdf3b998af55aa79f90792,62.5,15,3,2,4,5,2,3
5dcdf3b998af55aa79f90793,2.5,30,2,4,3,5,4,1
5dcdf3b998af55aa79f90794,10.5,10,2,1,2,3,2,4
5dcdf3b998af55aa79f90795,17.0,15,3,2,3,1,1,5
5dcdf3b998af55aa79f90796,41.65,25,3,2,5,2,5,2
5dcdf3b998af55aa79f90797,47.65,15,4,2,1,5,1,5
5dcdf3ba98af55aa79f90798,50.65,30,4,3,1,1,3,2
5dcdf3ba98af55aa79f90799,4.0,15,5,4,2,3,4,2
5dcdf3ba98af55aa79f9079a,10.11,15,4,2,4,2,5,1
5dcdf3ba98af55aa79f9079b,35.0,15,3,5,2,3,2,5
5dcdf3ba98af55aa79f9079c,40.0,20,3,3,3,4,5,3
5dcdf3ba98af55aa79f9079d,7.33,15,4,5,2,4,4,4
5dcdf3ba98af55aa79f9079e,35.33,25,2,4,2,5,5,4
5dcdf3ba98af55aa79f9079f,28.31,10,1,4,2,1,4,2
5dcdf3ba98af55aa79f907a0,32.0,15,4,1,4,4,3,4
5dcdf3ba98af55aa79f907a1,44.0,20,5,4,1,1,1,4
5dcdf3ba98af55aa79f907a2,62.5,25,1,1,3,2,4,2
5dcdf3ba98af55aa79f907a3,6.72,15,5,2,3,2,5,3
5dcdf3ba98af55aa79f907a4,49.65,20,5,2,5,5,1,4
5dcdf3ba98af55aa79f907a5,17.88,10,5,4,1,4,3,2
5dcdf3ba98af55aa79f907a6,77.96,20,4,5,1,4,3,3
5dcdf3ba98af55aa79f907a7,62.5,15,2,1,3,1,5,1
5dcdf3ba98af55aa79f907a8,41.5,20,1,1,1,1,4,3
5dcdf3ba98af55aa79f907a9,1.0,25,4,1,3,2,4,3
5dcdf3ba98af55aa79f907aa,21.85,15,4,3,1,2,3,5
5dcdf3ba98af55aa79f907ab,41.65,15,5,5,3,1,2,1
5dcdf3ba98af55aa79f907ac,22.66,10,5,4,2,2,2,2
5dcdf3ba98af55aa79f907ad,26.32,10,1,2,2,3,2,1
5dcdf3ba98af55aa79f907ae,13.5,15,2,4,1,2,2,2
5dcdf3ba98af55aa79f907af,13.5,25,2,5,2,4,2,5
5dcdf3ba98af55aa79f907b0,13.5,30,3,2,4,2,5,3
5dcdf3ba98af55aa79f907b1,40.65,15,3,4,2,2,3,5
5dcdf3ba98af55aa79f907b2,43.98,25,4,5,1,1,3,2
5dcdf3ba98af55aa79f907b3,75.65,10,1,3,5,1,2,4
5dcdf3ba98af55aa79f907b4,62.97,25,1,5,5,4,1,2
5dcdf3ba98af55aa79f907b5,44.28,15,1,2,4,2,1,4
5dcdf3ba98af55aa79f907b6,62.5,25,1,1,3,2,3,1
5dcdf3ba98af55aa79f907b7,97.5,20,5,2,1,1,1,5
5dcdf3ba98af55aa79f907b8,29.63,15,5,5,2,5,2,2
5dcdf3ba98af55aa79f907b9,26.66,30,4,5,5,1,3,4
5dcdf3ba98af55aa79f907ba,41.65,20,3,2,5,3,5,5
5dcdf3ba98af55aa79f907bb,56.63,15,5,1,2,2,2,1
5dcdf3ba98af55aa79f907bc,4.0,15,1,3,3,2,4,2
5dcdf3ba98af55aa79f907bd,32.0,20,1,2,3,4,5,5
5dcdf3ba98af55aa79f907be,32.0,10,5,4,4,1,3,2
5dcdf3ba98af55aa79f907bf,31.65,15,3,2,4,1,2,1
5dcdf3ba98af55aa79f907c0,41.65,20,2,4,5,3,1,2
5dcdf3ba98af55aa79f907c1,21.32,30,3,4,5,5,4,4
5dcdf3ba98af55aa79f907c2,21.32,15,4,1,4,5,1,4
5dcdf3ba98af55aa79f907c3,69.36,15,1,1,2,3,2,1
5dcdf3ba98af55aa79f907c4,62.5,25,4,1,3,5,4,1
5dcdf3ba98af55aa79f907c5,68.5,15,5,4,1,4,4,5
5dcdf3ba98af55aa79f907c6,23.98,15,3,4,3,1,4,1
5dcdf3ba98af55aa79f907c7,41.98,15,1,4,3,5,2,2
5dcdf3ba98af55aa79f907c8,1.0,10,4,4,2,2,2,1
5dcdf3ba98af55aa79f907c9,8.0,30,1,4,5,5,5,2
5dcdf3ba98af55aa79f907ca,40.0,15,5,1,1,4,4,2
5dcdf3ba98af55aa79f907cb,28.35,15,4,2,3,4,1,1
5dcdf3ba98af55aa79f907cc,8.0,20,1,2,1,4,3,2
5dcdf3ba98af55aa79f907cd,32.0,15,4,3,1,1,2,1
5dcdf3ba98af55aa79f907ce,62.5,25,5,3,2,4,2,5
5dcdf3ba98af55aa79f907cf,32.0,25,3,2,4,3,3,2
5dcdf3ba98af55aa79f907d0,22.5,15,2,5,3,2,2,5
5dcdf3ba98af55aa79f907d1,7.74,30,2,5,1,5,1,1
5dcdf3ba98af55aa79f907d2,11.65,15,2,5,5,1,3,3
5dcdf3ba98af55aa79f907d3,68.0,30,3,5,2,1,2,2
5dcdf3ba98af55aa79f907d4,21.32,20,3,4,3,4,1,1
5dcdf3ba98af55aa79f907d5,41.65,30,3,4,5,1,1,5
5dcdf3ba98af55aa79f907d6,38.64,15,5,1,3,2,1,2
5dcdf3ba98af55aa79f907d7,18.28,15,3,3,4,5,4,2
5dcdf3ba98af55aa79f907d8,62.5,30,2,2,3,4,4,5
5dcdf3ba98af55aa79f907d9,62.5,30,5,2,2,5,1,4
5dcdf3ba98af55aa79f907da,25.9,15,2,4,2,3,5,1
5dcdf3ba98af55aa79f907db,0.5,10,3,1,4,4,5,5
5dcdf3ba98af55aa79f907dc,77.0,30,5,5,1,5,1,4
5dcdf3ba98af55aa79f907dd,41.65,15,3,3,2,2,1,2
5dcdf3ba98af55aa79f907de,25.65,10,4,3,4,3,2,2
5dcdf3ba98af55aa79f907df,21.32,25,4,5,4,4,3,3
5dcdf3ba98af55aa79f907e0,31.65,10,2,3,4,2,1,1
5dcdf3ba98af55aa79f907e1,29.5,15,5,4,5,5,2,1
5dcdf3ba98af55aa79f907e2,20.25,30,4,5,4,4,4,4
5dcdf3ba98af55aa79f907e3,66.5,25,3,3,3,1,2,1
5dcdf3ba98af55aa79f907e4,53.31,15,4,2,5,3,3,2
5dcdf3ba98af55aa79f907e5,11.33,25,3,3,5,1,1,5
5dcdf3ba98af55aa79f907e6,17.32,25,5,1,5,2,4,3
5dcdf3ba98af55aa79f907e7,35.0,20,2,1,5,1,3,5
5dcdf3ba98af55aa79f907e8,17.32,15,5,5,1,3,3,2
5dcdf3ba98af55aa79f907e9,23.0,30,5,5,1,2,2,4
5dcdf3ba98af55aa79f907ea,6.66,25,3,3,2,1,3,4
5dcdf3ba98af55aa79f907eb,19.98,25,1,2,3,1,3,2
5dcdf3ba98af55aa79f907ec,9.0,15,5,2,2,5,5,2
5dcdf3ba98af55aa79f907ed,11.16,30,4,1,4,2,4,2
5dcdf3ba98af55aa79f907ee,11.4,15,5,1,3,1,2,1
5dcdf3ba98af55aa79f907ef,168.92,10,4,2,5,2,1,3
5dcdf3ba98af55aa79f907f0,57.65,15,2,1,4,5,5,5
5dcdf3ba98af55aa79f907f1,11.28,15,3,1,1,5,3,2
5dcdf3ba98af55aa79f907f2,2.82,15,3,3,2,5,2,2
5dcdf3ba98af55aa79f907f3,198.57,20,1,4,2,3,2,2
5dcdf3ba98af55aa79f907f4,66.5,15,2,3,2,2,4,5
5dcdf3ba98af55aa79f907f5,32.0,10,4,1,5,4,5,1
5dcdf3ba98af55aa79f907f6,0.0,10,1,2,1,3,4,1
5dcdf3ba98af55aa79f907f7,4.0,15,1,2,2,4,3,2
5dcdf3ba98af55aa79f907f8,62.5,20,1,2,1,3,2,5
5dcdf3ba98af55aa79f907f9,63.0,10,4,3,5,4,1,1
5dcdf3ba98af55aa79f907fa,28.33,15,2,3,3,5,2,4
5dcdf3ba98af55aa79f907fb,39.66,15,1,3,4,5,5,2
5dcdf3ba98af55aa79f907fc,37.14,20,1,1,4,5,1,4
5dcdf3ba98af55aa79f907fd,99.65,10,5,1,1,5,5,4
5dcdf3ba98af55aa79f907fe,21.65,15,2,1,5,4,3,2
5dcdf3ba98af55aa79f907ff,41.65,20,1,1,3,1,1,2
5dcdf3ba98af55aa79f90800,35.0,30,4,5,5,5,3,1
5dcdf3ba98af55aa79f90801,152.6,30,2,2,2,1,5,1
5dcdf3ba98af55aa79f90802,18.0,15,2,4,4,5,3,1
5dcdf3ba98af55aa79f90803,18.0,15,3,1,1,4,3,5
5dcdf3ba98af55aa79f90804,63.0,20,1,4,1,2,4,2
5dcdf3ba98af55aa79f90805,36.26,15,3,3,3,1,5,4
5dcdf3ba98af55aa79f90806,9.0,10,4,1,4,3,5,1
5dcdf3ba98af55aa79f90807,21.32,30,3,5,4,5,5,3
5dcdf3ba98af55aa79f90808,95.3,30,4,1,4,5,2,4
5dcdf3ba98af55aa79f90809,50.65,15,3,4,5,1,2,2
5dcdf3ba98af55aa79f9080a,18.93,15,2,1,5,1,1,1
5dcdf3ba98af55aa79f9080b,31.88,20,2,1,3,5,3,5
5dcdf3ba98af55aa79f9080c,101.95,30,3,1,2,1,1,5
5dcdf3ba98af55aa79f9080d,44.67,15,2,4,1,4,3,1
5dcdf3ba98af55aa79f9080e,44.29,20,1,5,2,1,4,2
5dcdf3ba98af55aa79f9080f,35.0,10,4,5,5,1,1,2
5dcdf3ba98af55aa79f90810,11.65,30,3,4,2,3,3,4
5dcdf3ba98af55aa79f90811,33.35,15,1,1,1,4,3,2
5dcdf3ba98af55aa79f90812,33.35,30,3,1,2,4,5,2
5dcdf3ba98af55aa79f90813,125.0,20,1,3,5,2,2,3
5dcdf3ba98af55aa79f90814,41.65,15,5,2,5,2,1,3
5dcdf3ba98af55aa79f90815,26.8,25,5,5,3,1,5,3
5dcdf3ba98af55aa79f90816,60.6,30,5,5,3,4,2,1
5dcdf3ba98af55aa79f90817,88.63,30,1,1,4,1,4,1
5dcdf3ba98af55aa79f90818,11.5,15,3,1,3,3,2,4
5dcdf3ba98af55aa79f90819,32.0,15,4,4,2,2,3,1
5dcdf3ba98af55aa79f9081a,22.5,20,5,4,1,3,5,4
5dcdf3ba98af55aa79f9081b,20.0,15,4,2,2,3,1,1
5dcdf3ba98af55aa79f9081c,4.0,30,5,1,4,5,2,5
5dcdf3ba98af55aa79f9081d,72.5,10,5,5,4,3,2,1
5dcdf3ba98af55aa79f9081e,22.2,15,3,5,1,3,1,4
5dcdf3ba98af55aa79f9081f,62.5,15,5,5,5,2,1,1
5dcdf3ba98af55aa79f90820,50.1,20,3,2,3,3,5,2
5dcdf3ba98af55aa79f90821,62.5,15,4,4,5,1,2,1
5dcdf3ba98af55aa79f90822,31.25,15,2,3,5,2,1,1
5dcdf3ba98af55aa79f90823,76.0,10,4,5,5,1,3,2
5dcdf3ba98af55aa79f90824,30.32,15,3,1,2,4,1,1
5dcdf3ba98af55aa79f90825,21.32,10,4,1,2,5,1,4
5dcdf3ba98af55aa79f90826,50.65,20,1,5,5,5,4,1
5dcdf3ba98af55aa79f90827,44.0,20,5,4,3,5,5,4
5dcdf3ba98af55aa79f90828,0.5,15,1,5,2,3,5,4
5dcdf3ba98af55aa79f90829,32.0,25,1,5,2,1,1,3
5dcdf3ba98af55aa79f9082a,80.0,30,5,1,1,3,1,3
5dcdf3ba98af55aa79f9082b,41.65,15,3,2,5,3,3,1
5dcdf3ba98af55aa79f9082c,28.0,25,3,2,5,2,5,4
5dcdf3ba98af55aa79f9082d,37.66,10,1,3,5,1,1,4
5dcdf3ba98af55aa79f9082e,47.64,15,5,2,1,2,3,3
5dcdf3ba98af55aa79f9082f,30.32,15,2,3,5,2,4,4
5dcdf3ba98af55aa79f90830,9.0,10,2,1,5,5,4,5
5dcdf3ba98af55aa79f90831,21.32,10,2,3,4,3,2,1
5dcdf3ba98af55aa79f90832,2.66,25,1,5,2,3,5,5
5dcdf3ba98af55aa79f90833,33.84,15,5,4,1,5,5,2
5dcdf3ba98af55aa79f90834,62.5,15,3,1,2,3,3,2
5dcdf3ba98af55aa79f90835,62.5,15,4,4,3,4,1,4
5dcdf3ba98af55aa79f90836,77.64,15,2,1,2,2,1,5
5dcdf3ba98af55aa79f90837,41.65,30,4,4,2,3,2,4
5dcdf3ba98af55aa79f90838,69.65,30,5,2,5,2,2,5
5dcdf3ba98af55aa79f90839,50.65,10,3,3,5,1,1,1
5dcdf3ba98af55aa79f9083a,66.5,15,5,3,5,5,1,2
5dcdf3ba98af55aa79f9083b,8.0,15,5,1,3,1,5,4
5dcdf3ba98af55aa79f9083c,13.5,10,2,3,5,5,5,4
5dcdf3ba98af55aa79f9083d,34.0,15,1,5,5,4,2,2
5dcdf3ba98af55aa79f9083e,62.5,15,2,4,4,4,2,1
5dcdf3ba98af55aa79f9083f,62.5,15,4,2,1,3,5,1
5dcdf3ba98af55aa79f90840,32.0,15,3,2,3,1,4,5
