_id,feedback_type,user_who_is_rating_Mongoid,user_who_is_rating_id,user_getting_rated_Mongoid,user_getting_rated_id,trip_id,chatty_rating,safety_rating,punctuality_rating,friendliness_rating,comfort_rating,average_rating,feedback_given_classifier,feedback_given_classifier_to_int,time_stamp,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,driver_rating,UTT
5d84579df330f13fd891addf,rider_to_rider,5d844a81a51ea3e5d351b148,31281,5d844a65a51ea3e5d351863f,20264,5d84579df330f13fd891add9,4,5,0,4,4,3.4,safety_score,2,2019-09-20 00:37:49,1.0,3.0,4.0,5.0,1.0,,20.0
5d84579df330f13fd891ade0,rider_to_driver,5d844a81a51ea3e5d351b148,31281,5d844b79a51ea3e5d352e2ed,109526,5d84579df330f13fd891add9,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-20 00:37:49,1.0,3.0,4.0,5.0,1.0,4.0,20.0
5d84579df330f13fd891ade1,rider_to_rider,5d844a65a51ea3e5d351863f,20264,5d844b19a51ea3e5d3526a7a,78691,5d84579df330f13fd891add9,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-20 00:37:49,2.0,2.0,3.0,3.0,1.0,,20.0
5d84579df330f13fd891ade2,rider_to_rider,5d844a65a51ea3e5d351863f,20264,5d844a81a51ea3e5d351b148,31281,5d84579df330f13fd891add9,0,0,3,0,0,0.6,punctuality_score,3,2019-09-20 00:37:49,2.0,2.0,3.0,3.0,1.0,,20.0
5d84579df330f13fd891ade3,rider_to_driver,5d844a65a51ea3e5d351863f,20264,5d844b79a51ea3e5d352e2ed,109526,5d84579df330f13fd891add9,0,0,4,0,0,0.8,punctuality_score,3,2019-09-20 00:37:49,2.0,2.0,3.0,3.0,1.0,2.0,20.0
5d84579df330f13fd891ade4,driver_to_rider,5d844b79a51ea3e5d352e2ed,109526,5d844b19a51ea3e5d3526a7a,78691,5d84579df330f13fd891add9,0,1,0,0,0,0.2,safety_score,2,2019-09-20 00:37:49,2.0,3.0,5.0,3.0,2.0,,20.0
5d84579df330f13fd891ade5,driver_to_rider,5d844b79a51ea3e5d352e2ed,109526,5d844a81a51ea3e5d351b148,31281,5d84579df330f13fd891add9,4,0,0,0,0,0.8,chatty_score,1,2019-09-20 00:37:49,2.0,3.0,5.0,3.0,2.0,,20.0
5d84579df330f13fd891ade6,driver_to_rider,5d844b79a51ea3e5d352e2ed,109526,5d844a65a51ea3e5d351863f,20264,5d84579df330f13fd891add9,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:37:49,2.0,3.0,5.0,3.0,2.0,,20.0
5d8457a9f330f13fd891ade9,rider_to_rider,5d844b4ea51ea3e5d352b3bc,97445,5d844a52a51ea3e5d35168e1,12746,5d8457a9f330f13fd891ade7,0,5,0,0,0,1.0,safety_score,2,2019-09-20 00:38:01,3.0,1.0,2.0,3.0,1.0,,15.0
5d8457a9f330f13fd891adea,rider_to_driver,5d844b4ea51ea3e5d352b3bc,97445,5d844b84a51ea3e5d352f1a5,113294,5d8457a9f330f13fd891ade7,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:01,3.0,1.0,2.0,3.0,1.0,2.0,15.0
5d8457a9f330f13fd891adeb,rider_to_rider,5d844a52a51ea3e5d35168e1,12746,5d844b4ea51ea3e5d352b3bc,97445,5d8457a9f330f13fd891ade7,3,0,0,0,0,0.6,chatty_score,1,2019-09-20 00:38:01,5.0,1.0,2.0,4.0,2.0,,15.0
5d8457a9f330f13fd891adec,rider_to_driver,5d844a52a51ea3e5d35168e1,12746,5d844b84a51ea3e5d352f1a5,113294,5d8457a9f330f13fd891ade7,0,0,5,0,2,1.4,punctuality_score,3,2019-09-20 00:38:01,5.0,1.0,2.0,4.0,2.0,3.0,15.0
5d8457a9f330f13fd891aded,driver_to_rider,5d844b84a51ea3e5d352f1a5,113294,5d844b4ea51ea3e5d352b3bc,97445,5d8457a9f330f13fd891ade7,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:01,4.0,5.0,2.0,5.0,4.0,,10.0
5d8457a9f330f13fd891adee,driver_to_rider,5d844b84a51ea3e5d352f1a5,113294,5d844a52a51ea3e5d35168e1,12746,5d8457a9f330f13fd891ade7,0,1,1,0,0,0.4,safety_score,2,2019-09-20 00:38:01,4.0,5.0,2.0,5.0,4.0,,10.0
5d8457b2f330f13fd891adf1,rider_to_rider,5d844b11a51ea3e5d3525f8f,75896,5d844a39a51ea3e5d35141cb,2740,5d8457b2f330f13fd891adef,0,0,1,0,0,0.2,punctuality_score,3,2019-09-20 00:38:10,1.0,5.0,4.0,4.0,3.0,,15.0
5d8457b2f330f13fd891adf2,rider_to_rider,5d844b11a51ea3e5d3525f8f,75896,5d844a47a51ea3e5d35156e2,8139,5d8457b2f330f13fd891adef,1,0,0,0,0,0.2,chatty_score,1,2019-09-20 00:38:10,1.0,5.0,4.0,4.0,3.0,,15.0
5d8457b2f330f13fd891adf3,rider_to_driver,5d844b11a51ea3e5d3525f8f,75896,5d844b89a51ea3e5d352f711,114682,5d8457b2f330f13fd891adef,4,5,0,0,0,1.8,safety_score,2,2019-09-20 00:38:10,1.0,5.0,4.0,4.0,3.0,2.0,15.0
5d8457b2f330f13fd891adf4,rider_to_rider,5d844a39a51ea3e5d35141cb,2740,5d844b11a51ea3e5d3525f8f,75896,5d8457b2f330f13fd891adef,0,0,0,2,0,0.4,friendliness_score,4,2019-09-20 00:38:10,3.0,4.0,4.0,1.0,3.0,,30.0
5d8457b2f330f13fd891adf5,rider_to_rider,5d844a39a51ea3e5d35141cb,2740,5d844a47a51ea3e5d35156e2,8139,5d8457b2f330f13fd891adef,0,4,0,0,0,0.8,safety_score,2,2019-09-20 00:38:10,3.0,4.0,4.0,1.0,3.0,,30.0
5d8457b2f330f13fd891adf6,rider_to_driver,5d844a39a51ea3e5d35141cb,2740,5d844b89a51ea3e5d352f711,114682,5d8457b2f330f13fd891adef,3,1,0,0,0,0.8,chatty_score,1,2019-09-20 00:38:10,3.0,4.0,4.0,1.0,3.0,2.0,30.0
5d8457b2f330f13fd891adf7,rider_to_rider,5d844a47a51ea3e5d35156e2,8139,5d844b11a51ea3e5d3525f8f,75896,5d8457b2f330f13fd891adef,0,5,0,3,0,1.6,safety_score,2,2019-09-20 00:38:10,5.0,5.0,3.0,5.0,2.0,,15.0
5d8457b2f330f13fd891adf8,rider_to_rider,5d844a47a51ea3e5d35156e2,8139,5d844a39a51ea3e5d35141cb,2740,5d8457b2f330f13fd891adef,0,5,0,2,0,1.4,safety_score,2,2019-09-20 00:38:10,5.0,5.0,3.0,5.0,2.0,,15.0
5d8457b2f330f13fd891adf9,rider_to_driver,5d844a47a51ea3e5d35156e2,8139,5d844b89a51ea3e5d352f711,114682,5d8457b2f330f13fd891adef,2,0,2,0,0,0.8,chatty_score,1,2019-09-20 00:38:10,5.0,5.0,3.0,5.0,2.0,4.0,15.0
5d8457b2f330f13fd891adfa,driver_to_rider,5d844b89a51ea3e5d352f711,114682,5d844b11a51ea3e5d3525f8f,75896,5d8457b2f330f13fd891adef,0,0,0,3,0,0.6,friendliness_score,4,2019-09-20 00:38:10,2.0,5.0,4.0,2.0,2.0,,10.0
5d8457b2f330f13fd891adfb,driver_to_rider,5d844b89a51ea3e5d352f711,114682,5d844a39a51ea3e5d35141cb,2740,5d8457b2f330f13fd891adef,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:10,2.0,5.0,4.0,2.0,2.0,,10.0
5d8457b2f330f13fd891adfc,driver_to_rider,5d844b89a51ea3e5d352f711,114682,5d844a47a51ea3e5d35156e2,8139,5d8457b2f330f13fd891adef,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-20 00:38:10,2.0,5.0,4.0,2.0,2.0,,10.0
5d8457b9e78997569c519276,rider_to_rider,5d844b2fa51ea3e5d35289cb,86708,5d844b56a51ea3e5d352baee,99287,5d8457b9e78997569c519274,0,0,4,0,0,0.8,punctuality_score,3,2019-09-20 00:38:17,4.0,5.0,2.0,1.0,3.0,,10.0
5d8457b9e78997569c519277,rider_to_rider,5d844b2fa51ea3e5d35289cb,86708,5d844a60a51ea3e5d3517e8c,18293,5d8457b9e78997569c519274,0,0,0,4,3,1.4,friendliness_score,4,2019-09-20 00:38:17,4.0,5.0,2.0,1.0,3.0,,10.0
5d8457b9e78997569c519278,rider_to_driver,5d844b2fa51ea3e5d35289cb,86708,5d844b7ea51ea3e5d352e970,111193,5d8457b9e78997569c519274,0,2,0,0,0,0.4,safety_score,2,2019-09-20 00:38:17,4.0,5.0,2.0,1.0,3.0,3.0,10.0
5d8457b9e78997569c519279,rider_to_rider,5d844b56a51ea3e5d352baee,99287,5d844b2fa51ea3e5d35289cb,86708,5d8457b9e78997569c519274,0,5,4,2,2,2.6,safety_score,2,2019-09-20 00:38:17,1.0,5.0,1.0,2.0,5.0,,25.0
5d8457b9e78997569c51927a,rider_to_rider,5d844b56a51ea3e5d352baee,99287,5d844a60a51ea3e5d3517e8c,18293,5d8457b9e78997569c519274,0,0,5,0,0,1.0,punctuality_score,3,2019-09-20 00:38:17,1.0,5.0,1.0,2.0,5.0,,25.0
5d8457b9e78997569c51927b,rider_to_driver,5d844b56a51ea3e5d352baee,99287,5d844b7ea51ea3e5d352e970,111193,5d8457b9e78997569c519274,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:17,1.0,5.0,1.0,2.0,5.0,3.0,25.0
5d8457b9e78997569c51927c,rider_to_rider,5d844a60a51ea3e5d3517e8c,18293,5d844b2fa51ea3e5d35289cb,86708,5d8457b9e78997569c519274,0,0,4,0,0,0.8,punctuality_score,3,2019-09-20 00:38:17,5.0,5.0,4.0,2.0,2.0,,25.0
5d8457b9e78997569c51927d,rider_to_rider,5d844a60a51ea3e5d3517e8c,18293,5d844b56a51ea3e5d352baee,99287,5d8457b9e78997569c519274,0,0,0,0,2,0.4,comfortibility_score,5,2019-09-20 00:38:17,5.0,5.0,4.0,2.0,2.0,,25.0
5d8457b9e78997569c51927e,rider_to_driver,5d844a60a51ea3e5d3517e8c,18293,5d844b7ea51ea3e5d352e970,111193,5d8457b9e78997569c519274,0,0,3,0,3,1.2,punctuality_score,3,2019-09-20 00:38:17,5.0,5.0,4.0,2.0,2.0,2.0,25.0
5d8457b9e78997569c51927f,driver_to_rider,5d844b7ea51ea3e5d352e970,111193,5d844b2fa51ea3e5d35289cb,86708,5d8457b9e78997569c519274,0,0,0,2,0,0.4,friendliness_score,4,2019-09-20 00:38:17,3.0,5.0,2.0,2.0,3.0,,10.0
5d8457b9e78997569c519280,driver_to_rider,5d844b7ea51ea3e5d352e970,111193,5d844b56a51ea3e5d352baee,99287,5d8457b9e78997569c519274,1,2,2,0,4,1.8,comfortibility_score,5,2019-09-20 00:38:17,3.0,5.0,2.0,2.0,3.0,,10.0
5d8457b9e78997569c519281,driver_to_rider,5d844b7ea51ea3e5d352e970,111193,5d844a60a51ea3e5d3517e8c,18293,5d8457b9e78997569c519274,0,2,0,0,0,0.4,safety_score,2,2019-09-20 00:38:17,3.0,5.0,2.0,2.0,3.0,,10.0
5d8457c6e78997569c519284,rider_to_rider,5d844a66a51ea3e5d35188b3,20892,5d844a69a51ea3e5d3518d3d,22054,5d8457c6e78997569c519282,3,0,0,3,0,1.2,chatty_score,1,2019-09-20 00:38:30,2.0,2.0,2.0,2.0,2.0,,10.0
5d8457c6e78997569c519285,rider_to_driver,5d844a66a51ea3e5d35188b3,20892,5d844b85a51ea3e5d352f1cb,113332,5d8457c6e78997569c519282,0,0,0,3,0,0.6,friendliness_score,4,2019-09-20 00:38:30,2.0,2.0,2.0,2.0,2.0,4.0,10.0
5d8457c6e78997569c519286,rider_to_rider,5d844a69a51ea3e5d3518d3d,22054,5d844a66a51ea3e5d35188b3,20892,5d8457c6e78997569c519282,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:30,4.0,4.0,3.0,1.0,2.0,,15.0
5d8457c6e78997569c519287,rider_to_driver,5d844a69a51ea3e5d3518d3d,22054,5d844b85a51ea3e5d352f1cb,113332,5d8457c6e78997569c519282,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:30,4.0,4.0,3.0,1.0,2.0,4.0,15.0
5d8457c6e78997569c519288,driver_to_rider,5d844b85a51ea3e5d352f1cb,113332,5d844a66a51ea3e5d35188b3,20892,5d8457c6e78997569c519282,0,0,0,3,0,0.6,friendliness_score,4,2019-09-20 00:38:30,4.0,2.0,4.0,1.0,4.0,,20.0
5d8457c6e78997569c519289,driver_to_rider,5d844b85a51ea3e5d352f1cb,113332,5d844a69a51ea3e5d3518d3d,22054,5d8457c6e78997569c519282,0,5,0,0,2,1.4,safety_score,2,2019-09-20 00:38:30,4.0,2.0,4.0,1.0,4.0,,20.0
5d8457c9f330f13fd891adff,rider_to_rider,5d844b2fa51ea3e5d352896b,86612,5d844ad3a51ea3e5d3521303,56300,5d8457c9f330f13fd891adfd,0,0,0,5,0,1.0,friendliness_score,4,2019-09-20 00:38:33,4.0,4.0,1.0,2.0,3.0,,15.0
5d8457c9f330f13fd891ae00,rider_to_driver,5d844b2fa51ea3e5d352896b,86612,5d844b66a51ea3e5d352cbe9,103634,5d8457c9f330f13fd891adfd,0,0,0,2,0,0.4,friendliness_score,4,2019-09-20 00:38:33,4.0,4.0,1.0,2.0,3.0,3.0,15.0
5d8457c9f330f13fd891ae01,rider_to_rider,5d844ad3a51ea3e5d3521303,56300,5d844b2fa51ea3e5d352896b,86612,5d8457c9f330f13fd891adfd,0,5,0,4,0,1.8,safety_score,2,2019-09-20 00:38:33,5.0,2.0,4.0,3.0,5.0,,15.0
5d8457c9f330f13fd891ae02,rider_to_driver,5d844ad3a51ea3e5d3521303,56300,5d844b66a51ea3e5d352cbe9,103634,5d8457c9f330f13fd891adfd,3,2,0,0,2,1.4,chatty_score,1,2019-09-20 00:38:33,5.0,2.0,4.0,3.0,5.0,3.0,15.0
5d8457c9f330f13fd891ae03,driver_to_rider,5d844b66a51ea3e5d352cbe9,103634,5d844b2fa51ea3e5d352896b,86612,5d8457c9f330f13fd891adfd,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:33,1.0,5.0,1.0,2.0,2.0,,20.0
5d8457c9f330f13fd891ae04,driver_to_rider,5d844b66a51ea3e5d352cbe9,103634,5d844ad3a51ea3e5d3521303,56300,5d8457c9f330f13fd891adfd,0,1,0,0,5,1.2,comfortibility_score,5,2019-09-20 00:38:33,1.0,5.0,1.0,2.0,2.0,,20.0
5d8457e1f330f13fd891ae07,rider_to_rider,5d844b56a51ea3e5d352bb05,99310,5d844a97a51ea3e5d351cd35,38430,5d8457e1f330f13fd891ae05,0,0,3,0,0,0.6,punctuality_score,3,2019-09-20 00:38:57,1.0,1.0,4.0,3.0,1.0,,15.0
5d8457e1f330f13fd891ae08,rider_to_rider,5d844b56a51ea3e5d352bb05,99310,5d844a40a51ea3e5d3514dc5,5806,5d8457e1f330f13fd891ae05,3,0,0,0,0,0.6,chatty_score,1,2019-09-20 00:38:57,1.0,1.0,4.0,3.0,1.0,,15.0
5d8457e1f330f13fd891ae09,rider_to_driver,5d844b56a51ea3e5d352bb05,99310,5d844b9ca51ea3e5d3530c81,120170,5d8457e1f330f13fd891ae05,0,0,5,4,2,2.2,punctuality_score,3,2019-09-20 00:38:57,1.0,1.0,4.0,3.0,1.0,2.0,15.0
5d8457e1f330f13fd891ae0a,rider_to_rider,5d844a97a51ea3e5d351cd35,38430,5d844b56a51ea3e5d352bb05,99310,5d8457e1f330f13fd891ae05,5,0,0,0,0,1.0,chatty_score,1,2019-09-20 00:38:57,3.0,1.0,5.0,5.0,4.0,,15.0
5d8457e1f330f13fd891ae0b,rider_to_rider,5d844a97a51ea3e5d351cd35,38430,5d844a40a51ea3e5d3514dc5,5806,5d8457e1f330f13fd891ae05,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:57,3.0,1.0,5.0,5.0,4.0,,15.0
5d8457e1f330f13fd891ae0c,rider_to_driver,5d844a97a51ea3e5d351cd35,38430,5d844b9ca51ea3e5d3530c81,120170,5d8457e1f330f13fd891ae05,0,0,0,0,5,1.0,comfortibility_score,5,2019-09-20 00:38:57,3.0,1.0,5.0,5.0,4.0,2.0,15.0
5d8457e1f330f13fd891ae0d,rider_to_rider,5d844a40a51ea3e5d3514dc5,5806,5d844b56a51ea3e5d352bb05,99310,5d8457e1f330f13fd891ae05,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:57,1.0,5.0,5.0,3.0,2.0,,30.0
5d8457e1f330f13fd891ae0e,rider_to_rider,5d844a40a51ea3e5d3514dc5,5806,5d844a97a51ea3e5d351cd35,38430,5d8457e1f330f13fd891ae05,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:38:57,1.0,5.0,5.0,3.0,2.0,,30.0
5d8457e1f330f13fd891ae0f,rider_to_driver,5d844a40a51ea3e5d3514dc5,5806,5d844b9ca51ea3e5d3530c81,120170,5d8457e1f330f13fd891ae05,1,1,2,0,0,0.8,punctuality_score,3,2019-09-20 00:38:57,1.0,5.0,5.0,3.0,2.0,3.0,30.0
5d8457e1f330f13fd891ae10,driver_to_rider,5d844b9ca51ea3e5d3530c81,120170,5d844b56a51ea3e5d352bb05,99310,5d8457e1f330f13fd891ae05,0,5,0,3,4,2.4,safety_score,2,2019-09-20 00:38:57,4.0,3.0,1.0,3.0,2.0,,20.0
5d8457e1f330f13fd891ae11,driver_to_rider,5d844b9ca51ea3e5d3530c81,120170,5d844a97a51ea3e5d351cd35,38430,5d8457e1f330f13fd891ae05,0,0,0,3,0,0.6,friendliness_score,4,2019-09-20 00:38:57,4.0,3.0,1.0,3.0,2.0,,20.0
5d8457e1f330f13fd891ae12,driver_to_rider,5d844b9ca51ea3e5d3530c81,120170,5d844a40a51ea3e5d3514dc5,5806,5d8457e1f330f13fd891ae05,0,5,3,0,0,1.6,safety_score,2,2019-09-20 00:38:57,4.0,3.0,1.0,3.0,2.0,,20.0
5d8457ffe78997569c51928c,rider_to_rider,5d844adca51ea3e5d3521dcb,59060,5d844ac1a51ea3e5d351fd7b,50788,5d8457ffe78997569c51928a,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:27,4.0,4.0,2.0,2.0,5.0,,10.0
5d8457ffe78997569c51928d,rider_to_rider,5d844adca51ea3e5d3521dcb,59060,5d844abfa51ea3e5d351fafc,50149,5d8457ffe78997569c51928a,3,0,5,0,0,1.6,punctuality_score,3,2019-09-20 00:39:27,4.0,4.0,2.0,2.0,5.0,,10.0
5d8457ffe78997569c51928e,rider_to_driver,5d844adca51ea3e5d3521dcb,59060,5d844b69a51ea3e5d352cf43,104492,5d8457ffe78997569c51928a,5,0,0,3,1,1.8,chatty_score,1,2019-09-20 00:39:27,4.0,4.0,2.0,2.0,5.0,4.0,10.0
5d8457ffe78997569c51928f,rider_to_rider,5d844ac1a51ea3e5d351fd7b,50788,5d844adca51ea3e5d3521dcb,59060,5d8457ffe78997569c51928a,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:27,2.0,1.0,2.0,3.0,5.0,,15.0
5d8457ffe78997569c519290,rider_to_rider,5d844ac1a51ea3e5d351fd7b,50788,5d844abfa51ea3e5d351fafc,50149,5d8457ffe78997569c51928a,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:27,2.0,1.0,2.0,3.0,5.0,,15.0
5d8457ffe78997569c519291,rider_to_driver,5d844ac1a51ea3e5d351fd7b,50788,5d844b69a51ea3e5d352cf43,104492,5d8457ffe78997569c51928a,4,3,0,0,0,1.4,chatty_score,1,2019-09-20 00:39:27,2.0,1.0,2.0,3.0,5.0,4.0,15.0
5d8457ffe78997569c519292,rider_to_rider,5d844abfa51ea3e5d351fafc,50149,5d844adca51ea3e5d3521dcb,59060,5d8457ffe78997569c51928a,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:27,2.0,5.0,1.0,1.0,3.0,,20.0
5d8457ffe78997569c519293,rider_to_rider,5d844abfa51ea3e5d351fafc,50149,5d844ac1a51ea3e5d351fd7b,50788,5d8457ffe78997569c51928a,0,0,0,0,3,0.6,comfortibility_score,5,2019-09-20 00:39:27,2.0,5.0,1.0,1.0,3.0,,20.0
5d8457ffe78997569c519294,rider_to_driver,5d844abfa51ea3e5d351fafc,50149,5d844b69a51ea3e5d352cf43,104492,5d8457ffe78997569c51928a,1,0,0,2,0,0.6,friendliness_score,4,2019-09-20 00:39:27,2.0,5.0,1.0,1.0,3.0,4.0,20.0
5d8457ffe78997569c519295,driver_to_rider,5d844b69a51ea3e5d352cf43,104492,5d844adca51ea3e5d3521dcb,59060,5d8457ffe78997569c51928a,0,0,3,0,1,0.8,punctuality_score,3,2019-09-20 00:39:27,3.0,3.0,3.0,1.0,5.0,,25.0
5d8457ffe78997569c519296,driver_to_rider,5d844b69a51ea3e5d352cf43,104492,5d844ac1a51ea3e5d351fd7b,50788,5d8457ffe78997569c51928a,0,3,1,3,0,1.4,safety_score,2,2019-09-20 00:39:27,3.0,3.0,3.0,1.0,5.0,,25.0
5d8457ffe78997569c519297,driver_to_rider,5d844b69a51ea3e5d352cf43,104492,5d844abfa51ea3e5d351fafc,50149,5d8457ffe78997569c51928a,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:27,3.0,3.0,3.0,1.0,5.0,,25.0
5d84581ff330f13fd891ae15,rider_to_rider,5d844a67a51ea3e5d35188d1,20922,5d844a6ba51ea3e5d351907e,22887,5d84581ff330f13fd891ae13,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:59,5.0,3.0,5.0,1.0,5.0,,15.0
5d84581ff330f13fd891ae16,rider_to_driver,5d844a67a51ea3e5d35188d1,20922,5d844b7fa51ea3e5d352eaba,111523,5d84581ff330f13fd891ae13,5,2,0,0,0,1.4,chatty_score,1,2019-09-20 00:39:59,5.0,3.0,5.0,1.0,5.0,3.0,15.0
5d84581ff330f13fd891ae17,rider_to_rider,5d844a6ba51ea3e5d351907e,22887,5d844a67a51ea3e5d35188d1,20922,5d84581ff330f13fd891ae13,1,0,0,1,0,0.4,chatty_score,1,2019-09-20 00:39:59,5.0,1.0,1.0,1.0,2.0,,30.0
5d84581ff330f13fd891ae18,rider_to_driver,5d844a6ba51ea3e5d351907e,22887,5d844b7fa51ea3e5d352eaba,111523,5d84581ff330f13fd891ae13,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:39:59,5.0,1.0,1.0,1.0,2.0,2.0,30.0
5d84581ff330f13fd891ae19,driver_to_rider,5d844b7fa51ea3e5d352eaba,111523,5d844a67a51ea3e5d35188d1,20922,5d84581ff330f13fd891ae13,0,0,1,0,2,0.6,comfortibility_score,5,2019-09-20 00:39:59,5.0,5.0,3.0,4.0,2.0,,30.0
5d84581ff330f13fd891ae1a,driver_to_rider,5d844b7fa51ea3e5d352eaba,111523,5d844a6ba51ea3e5d351907e,22887,5d84581ff330f13fd891ae13,0,0,0,0,3,0.6,comfortibility_score,5,2019-09-20 00:39:59,5.0,5.0,3.0,4.0,2.0,,30.0
5d845840f330f13fd891ae1d,rider_to_rider,5d844a9ba51ea3e5d351d260,39753,5d844b4aa51ea3e5d352adc4,95917,5d845840f330f13fd891ae1b,5,0,0,0,0,1.0,chatty_score,1,2019-09-20 00:40:32,1.0,1.0,4.0,2.0,1.0,,15.0
5d845840f330f13fd891ae1e,rider_to_driver,5d844a9ba51ea3e5d351d260,39753,5d844b61a51ea3e5d352c60c,102133,5d845840f330f13fd891ae1b,0,0,1,0,0,0.2,punctuality_score,3,2019-09-20 00:40:32,1.0,1.0,4.0,2.0,1.0,3.0,15.0
5d845840f330f13fd891ae1f,rider_to_rider,5d844b4aa51ea3e5d352adc4,95917,5d844a9ba51ea3e5d351d260,39753,5d845840f330f13fd891ae1b,4,0,0,0,0,0.8,chatty_score,1,2019-09-20 00:40:32,3.0,2.0,5.0,2.0,4.0,,25.0
5d845840f330f13fd891ae20,rider_to_driver,5d844b4aa51ea3e5d352adc4,95917,5d844b61a51ea3e5d352c60c,102133,5d845840f330f13fd891ae1b,0,0,0,3,0,0.6,friendliness_score,4,2019-09-20 00:40:32,3.0,2.0,5.0,2.0,4.0,2.0,25.0
5d845840f330f13fd891ae21,driver_to_rider,5d844b61a51ea3e5d352c60c,102133,5d844a9ba51ea3e5d351d260,39753,5d845840f330f13fd891ae1b,0,0,0,4,0,0.8,friendliness_score,4,2019-09-20 00:40:32,5.0,2.0,2.0,3.0,1.0,,30.0
5d845840f330f13fd891ae22,driver_to_rider,5d844b61a51ea3e5d352c60c,102133,5d844b4aa51ea3e5d352adc4,95917,5d845840f330f13fd891ae1b,0,0,4,0,0,0.8,punctuality_score,3,2019-09-20 00:40:32,5.0,2.0,2.0,3.0,1.0,,30.0
5d845858f330f13fd891ae25,rider_to_rider,5d844b32a51ea3e5d3528d00,87529,5d844a6ba51ea3e5d3519064,22861,5d845858f330f13fd891ae23,0,0,0,3,0,0.6,friendliness_score,4,2019-09-20 00:40:56,1.0,4.0,2.0,3.0,2.0,,15.0
5d845858f330f13fd891ae26,rider_to_rider,5d844b32a51ea3e5d3528d00,87529,5d844a69a51ea3e5d3518be8,21713,5d845858f330f13fd891ae23,3,4,0,3,4,2.8,safety_score,2,2019-09-20 00:40:56,1.0,4.0,2.0,3.0,2.0,,15.0
5d845858f330f13fd891ae27,rider_to_driver,5d844b32a51ea3e5d3528d00,87529,5d844b8aa51ea3e5d352f7ac,114837,5d845858f330f13fd891ae23,0,2,0,3,5,2.0,comfortibility_score,5,2019-09-20 00:40:56,1.0,4.0,2.0,3.0,2.0,4.0,15.0
5d845858f330f13fd891ae28,rider_to_rider,5d844a6ba51ea3e5d3519064,22861,5d844b32a51ea3e5d3528d00,87529,5d845858f330f13fd891ae23,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:40:56,3.0,5.0,1.0,4.0,4.0,,15.0
5d845858f330f13fd891ae29,rider_to_rider,5d844a6ba51ea3e5d3519064,22861,5d844a69a51ea3e5d3518be8,21713,5d845858f330f13fd891ae23,1,0,0,0,0,0.2,chatty_score,1,2019-09-20 00:40:56,3.0,5.0,1.0,4.0,4.0,,15.0
5d845858f330f13fd891ae2a,rider_to_driver,5d844a6ba51ea3e5d3519064,22861,5d844b8aa51ea3e5d352f7ac,114837,5d845858f330f13fd891ae23,5,0,0,0,0,1.0,chatty_score,1,2019-09-20 00:40:56,3.0,5.0,1.0,4.0,4.0,2.0,15.0
5d845858f330f13fd891ae2b,rider_to_rider,5d844a69a51ea3e5d3518be8,21713,5d844b32a51ea3e5d3528d00,87529,5d845858f330f13fd891ae23,0,0,1,0,0,0.2,punctuality_score,3,2019-09-20 00:40:56,5.0,4.0,5.0,4.0,2.0,,10.0
5d845858f330f13fd891ae2c,rider_to_rider,5d844a69a51ea3e5d3518be8,21713,5d844a6ba51ea3e5d3519064,22861,5d845858f330f13fd891ae23,1,2,0,1,0,0.8,safety_score,2,2019-09-20 00:40:56,5.0,4.0,5.0,4.0,2.0,,10.0
5d845858f330f13fd891ae2d,rider_to_driver,5d844a69a51ea3e5d3518be8,21713,5d844b8aa51ea3e5d352f7ac,114837,5d845858f330f13fd891ae23,0,2,0,0,0,0.4,safety_score,2,2019-09-20 00:40:56,5.0,4.0,5.0,4.0,2.0,2.0,10.0
5d845858f330f13fd891ae2e,driver_to_rider,5d844b8aa51ea3e5d352f7ac,114837,5d844b32a51ea3e5d3528d00,87529,5d845858f330f13fd891ae23,0,2,0,2,0,0.8,safety_score,2,2019-09-20 00:40:56,5.0,2.0,3.0,1.0,2.0,,15.0
