_id,max_variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,giving_feedback_classifier_int
5dce10af21697e035c3c6750,12.5,10,4,4,3,1,5,1
5dce10af21697e035c3c6751,8.0,25,1,2,3,3,5,2
5dce10af21697e035c3c6752,5.67,20,5,2,3,5,3,3
5dce10af21697e035c3c6753,4.0,10,1,3,1,3,5,1
5dce10af21697e035c3c6754,4.0,15,3,3,1,1,4,4
5dce10af21697e035c3c6755,5.33,25,5,2,2,3,4,4
5dce10af21697e035c3c6756,6.33,15,5,2,5,5,4,4
5dce10af21697e035c3c6757,8.33,10,1,3,2,3,1,2
5dce10af21697e035c3c6758,8.33,30,4,3,5,5,3,4
5dce10af21697e035c3c6759,3.0,25,2,5,4,4,2,2
5dce10af21697e035c3c675a,5.33,15,2,5,2,4,1,1
5dce10af21697e035c3c675b,5.33,10,2,1,5,3,4,4
5dce10af21697e035c3c675c,1.33,25,3,3,4,3,2,2
5dce10af21697e035c3c675d,8.33,20,2,4,4,3,2,1
5dce10af21697e035c3c675e,4.7,30,3,4,3,4,2,4
5dce10af21697e035c3c675f,7.0,10,1,1,1,1,5,2
5dce10af21697e035c3c6760,2.67,10,4,1,4,4,1,5
5dce10af21697e035c3c6761,2.67,10,4,1,4,4,1,5
5dce10af21697e035c3c6762,3.0,15,4,1,1,4,1,1
5dce10af21697e035c3c6763,8.33,10,2,3,4,2,2,5
5dce10af21697e035c3c6764,0.33,25,4,3,4,1,5,5
5dce10af21697e035c3c6765,6.33,15,4,2,3,5,3,3
5dce10af21697e035c3c6766,8.33,10,2,3,5,2,3,3
5dce10af21697e035c3c6767,6.33,10,3,1,4,1,5,2
5dce10af21697e035c3c6768,3.0,10,5,2,1,5,5,1
5dce10af21697e035c3c6769,5.33,20,3,5,3,5,3,5
5dce10af21697e035c3c676a,3.87,20,3,3,2,4,2,4
5dce10af21697e035c3c676b,0.5,10,1,5,2,1,2,2
5dce10af21697e035c3c676c,4.5,20,3,5,1,1,1,4
5dce10af21697e035c3c676d,5.12,20,4,4,5,4,1,3
5dce10af21697e035c3c676e,5.33,10,4,3,4,1,3,1
5dce10af21697e035c3c676f,7.0,20,4,2,4,1,5,1
5dce10af21697e035c3c6770,8.33,10,4,3,3,5,5,3
5dce10af21697e035c3c6771,3.21,30,1,1,5,5,5,5
5dce10af21697e035c3c6772,0.5,10,5,1,2,2,5,3
5dce10af21697e035c3c6773,0.5,20,3,1,2,2,1,1
5dce10af21697e035c3c6774,2.0,10,4,5,2,1,4,2
5dce10af21697e035c3c6775,12.5,10,2,3,5,1,1,2
5dce10af21697e035c3c6776,12.5,10,5,2,5,2,5,5
5dce10af21697e035c3c6777,12.5,20,2,3,5,4,5,5
5dce10af21697e035c3c6778,4.5,10,1,2,4,2,5,3
5dce10af21697e035c3c6779,0.1,15,1,2,2,3,5,1
5dce10af21697e035c3c677a,2.0,30,3,5,1,4,2,5
5dce10af21697e035c3c677b,8.33,10,3,2,5,3,3,1
5dce10af21697e035c3c677c,5.33,10,4,1,4,4,4,1
5dce10af21697e035c3c677d,8.33,30,3,4,3,3,4,1
5dce10af21697e035c3c677e,5.33,30,1,1,1,2,2,1
5dce10af21697e035c3c677f,8.0,10,1,2,3,3,4,3
5dce10af21697e035c3c6780,4.5,25,3,5,5,2,5,1
5dce10af21697e035c3c6781,2.25,20,1,3,5,2,2,4
5dce10af21697e035c3c6782,12.5,10,4,1,2,4,3,3
5dce10af21697e035c3c6783,12.5,25,5,3,4,4,4,4
5dce10af21697e035c3c6784,6.92,15,2,1,1,4,3,1
5dce10af21697e035c3c6785,8.33,10,1,1,2,1,2,1
5dce10af21697e035c3c6786,1.33,15,1,3,3,4,1,2
5dce10af21697e035c3c6787,3.0,10,3,1,3,4,5,2
5dce10af21697e035c3c6788,4.97,20,1,4,3,1,4,3
5dce10af21697e035c3c6789,12.5,10,2,1,5,4,4,3
5dce10af21697e035c3c678a,8.0,25,1,2,4,5,4,2
5dce10af21697e035c3c678b,6.25,30,2,4,2,3,4,5
5dce10af21697e035c3c678c,1.33,10,1,4,5,4,1,5
5dce10af21697e035c3c678d,7.0,20,2,5,5,2,3,1
5dce10af21697e035c3c678e,3.0,10,5,4,3,4,1,2
5dce10af21697e035c3c678f,6.17,15,1,1,1,5,4,3
5dce10af21697e035c3c6790,5.33,10,1,2,5,1,4,5
5dce10af21697e035c3c6791,8.33,20,2,3,4,4,1,1
5dce10af21697e035c3c6792,7.0,20,5,5,5,1,1,3
5dce10af21697e035c3c6793,8.33,10,2,3,3,1,5,2
5dce10af21697e035c3c6794,7.0,10,2,3,4,3,1,2
5dce10af21697e035c3c6795,8.33,20,3,1,4,2,2,2
5dce10af21697e035c3c6796,3.0,30,4,1,5,1,3,2
5dce10af21697e035c3c6797,3.17,20,2,5,3,5,4,2
5dce10af21697e035c3c6798,8.33,10,2,1,2,5,3,1
5dce10af21697e035c3c6799,8.33,20,1,3,2,4,4,2
5dce10af21697e035c3c679a,6.33,30,3,1,5,4,3,4
5dce10af21697e035c3c679b,7.0,15,4,3,2,1,4,3
5dce10af21697e035c3c679c,5.33,10,3,3,1,1,5,3
5dce10af21697e035c3c679d,0.33,30,4,4,4,3,3,1
5dce10af21697e035c3c679e,5.33,20,4,3,2,2,5,2
5dce10af21697e035c3c679f,8.33,30,4,4,4,3,5,3
5dce10af21697e035c3c67a0,8.0,10,1,1,1,4,1,3
5dce10af21697e035c3c67a1,0.5,15,3,5,2,5,2,1
5dce10af21697e035c3c67a2,8.0,15,4,5,5,4,1,1
5dce10af21697e035c3c67a3,8.0,10,3,3,2,3,2,3
5dce10af21697e035c3c67a4,12.5,15,5,2,2,1,2,5
5dce10af21697e035c3c67a5,4.17,20,2,4,2,1,5,2
5dce10af21697e035c3c67a6,7.0,10,4,4,5,4,1,4
5dce10af21697e035c3c67a7,7.0,20,2,4,5,4,4,1
5dce10af21697e035c3c67a8,8.33,20,3,4,5,2,1,3
5dce10af21697e035c3c67a9,2.63,25,4,5,2,5,5,1
5dce10af21697e035c3c67aa,12.5,10,2,3,1,2,3,5
5dce10af21697e035c3c67ab,0.1,20,3,5,5,3,5,1
5dce10af21697e035c3c67ac,5.5,30,1,4,2,5,4,1
5dce10af21697e035c3c67ad,8.0,10,3,1,4,4,2,3
5dce10af21697e035c3c67ae,12.5,10,4,1,5,1,3,1
5dce10af21697e035c3c67af,8.0,30,3,3,4,4,4,1
5dce10af21697e035c3c67b0,8.33,10,5,5,2,4,5,3
5dce10af21697e035c3c67b1,8.33,15,5,4,5,2,3,2
5dce10af21697e035c3c67b2,5.33,30,5,4,3,2,2,2
5dce10af21697e035c3c67b3,4.33,25,2,2,3,1,3,2
5dce10af21697e035c3c67b4,8.0,10,3,4,2,2,2,1
5dce10af21697e035c3c67b5,8.0,25,1,4,4,1,2,5
5dce10af21697e035c3c67b6,8.0,15,4,3,3,4,1,5
5dce10af21697e035c3c67b7,5.33,10,2,2,5,4,5,3
5dce10af21697e035c3c67b8,3.0,25,3,2,5,1,5,3
5dce10af21697e035c3c67b9,4.0,15,1,2,5,4,2,2
5dce10af21697e035c3c67ba,4.67,15,3,4,4,4,5,4
5dce10af21697e035c3c67bb,7.0,10,3,4,2,4,1,1
5dce10af21697e035c3c67bc,5.33,20,4,5,1,1,3,3
5dce10af21697e035c3c67bd,7.0,25,3,5,3,3,1,5
5dce10af21697e035c3c67be,4.0,25,2,1,1,1,3,1
5dce10af21697e035c3c67bf,8.33,10,1,2,2,1,4,2
5dce10af21697e035c3c67c0,8.33,15,2,5,1,2,4,2
5dce10af21697e035c3c67c1,8.33,25,3,1,2,4,5,3
5dce10af21697e035c3c67c2,3.47,10,4,5,2,2,4,3
5dce10af21697e035c3c67c3,8.0,10,3,3,2,3,3,1
5dce10af21697e035c3c67c4,0.5,10,4,2,4,3,4,5
5dce10af21697e035c3c67c5,8.0,20,1,4,2,3,2,1
5dce10af21697e035c3c67c6,1.33,10,3,2,2,1,5,2
5dce10af21697e035c3c67c7,2.33,15,1,3,2,3,4,2
5dce10af21697e035c3c67c8,4.33,15,4,3,2,5,5,1
5dce10af21697e035c3c67c9,4.17,10,5,4,2,5,2,4
5dce10af21697e035c3c67ca,0.5,10,1,3,5,3,5,5
5dce10af21697e035c3c67cb,2.0,10,1,1,4,3,1,5
5dce10af21697e035c3c67cc,4.17,10,2,3,2,2,3,3
5dce10af21697e035c3c67cd,0.5,10,4,1,2,2,2,2
5dce10af21697e035c3c67ce,0.1,30,4,3,4,5,1,1
5dce10af21697e035c3c67cf,12.5,30,5,3,5,3,4,3
5dce10af21697e035c3c67d0,4.5,10,2,4,4,3,2,4
5dce10af21697e035c3c67d1,12.5,15,3,4,2,3,4,4
5dce10af21697e035c3c67d2,4.17,25,1,4,1,3,2,1
5dce10af21697e035c3c67d3,8.0,10,4,3,4,1,3,5
5dce10af21697e035c3c67d4,4.5,20,3,4,2,4,3,3
5dce10af21697e035c3c67d5,12.5,15,3,5,3,5,3,3
5dce10af21697e035c3c67d6,4.0,10,5,2,2,3,2,2
5dce10af21697e035c3c67d7,8.33,20,2,1,1,1,1,1
5dce10af21697e035c3c67d8,8.33,10,5,4,2,4,2,3
5dce10af21697e035c3c67d9,8.33,30,5,5,2,5,2,5
5dce10af21697e035c3c67da,8.0,10,1,5,4,2,1,5
5dce10af21697e035c3c67db,8.0,15,1,4,2,3,3,1
5dce10af21697e035c3c67dc,5.07,20,4,1,2,3,3,4
5dce10af21697e035c3c67dd,4.33,10,1,5,5,5,3,2
5dce10af21697e035c3c67de,8.33,10,3,4,3,5,5,4
5dce10af21697e035c3c67df,5.33,20,5,5,3,1,2,4
5dce10af21697e035c3c67e0,8.33,25,1,3,1,5,4,4
5dce10af21697e035c3c67e1,8.33,25,1,3,5,1,2,4
5dce10af21697e035c3c67e2,6.33,30,1,1,5,5,4,3
5dce10af21697e035c3c67e3,4.97,10,1,3,1,2,2,2
5dce10af21697e035c3c67e4,5.33,10,4,2,5,1,1,4
5dce10af21697e035c3c67e5,12.5,10,3,4,5,2,3,3
5dce10af21697e035c3c67e6,12.5,15,2,3,4,2,3,1
5dce10af21697e035c3c67e7,4.5,25,4,3,1,1,1,2
5dce10af21697e035c3c67e8,12.5,10,2,1,2,1,3,4
5dce10af21697e035c3c67e9,4.5,25,3,2,1,5,4,3
5dce10af21697e035c3c67ea,8.0,15,2,3,4,5,4,4
5dce10af21697e035c3c67eb,8.0,10,5,5,5,1,2,1
5dce10af21697e035c3c67ec,2.0,20,4,2,1,4,2,2
5dce10af21697e035c3c67ed,6.17,20,5,3,2,5,1,2
5dce10af21697e035c3c67ee,12.5,10,4,2,5,3,4,5
5dce10af21697e035c3c67ef,12.5,25,4,4,4,3,2,5
5dce10af21697e035c3c67f0,4.29,10,2,4,3,3,3,4
5dce10af21697e035c3c67f1,8.0,10,4,1,2,3,3,1
5dce10af21697e035c3c67f2,12.5,20,3,5,1,2,2,2
5dce10af21697e035c3c67f3,4.5,30,4,4,3,2,1,4
5dce10af21697e035c3c67f4,5.33,10,1,2,3,1,2,1
5dce10af21697e035c3c67f5,5.33,25,4,3,4,1,1,1
5dce10af21697e035c3c67f6,2.33,15,1,1,5,1,4,1
5dce10af21697e035c3c67f7,4.0,10,1,4,4,5,2,5
5dce10af21697e035c3c67f8,3.0,10,1,1,5,4,2,2
5dce10af21697e035c3c67f9,3.0,15,1,1,4,5,5,4
5dce10af21697e035c3c67fa,8.33,20,1,3,5,5,1,1
5dce10af21697e035c3c67fb,1.88,30,5,5,1,2,4,4
5dce10af21697e035c3c67fc,2.0,10,2,3,4,1,4,1
5dce10af21697e035c3c67fd,12.5,15,4,1,1,1,4,1
5dce10af21697e035c3c67fe,4.06,25,4,4,3,3,3,3
5dce10af21697e035c3c67ff,7.0,10,3,1,4,4,2,5
5dce10af21697e035c3c6800,8.33,15,1,4,3,3,2,2
5dce10af21697e035c3c6801,4.0,20,3,2,4,5,5,5
5dce10af21697e035c3c6802,3.0,15,2,1,4,1,3,2
5dce10af21697e035c3c6803,4.5,10,4,3,2,4,1,1
5dce10af21697e035c3c6804,12.5,10,4,4,3,5,1,4
5dce10af21697e035c3c6805,4.17,25,4,4,3,4,5,1
5dce10af21697e035c3c6806,4.5,10,4,4,1,5,5,4
5dce10af21697e035c3c6807,12.5,20,5,2,5,4,1,2
5dce10b021697e035c3c6808,6.25,25,4,5,4,5,3,4
5dce10b021697e035c3c6809,2.0,10,2,4,5,1,1,3
5dce10b021697e035c3c680a,4.5,10,1,1,4,1,5,4
5dce10b021697e035c3c680b,6.0,30,1,1,5,3,1,3
5dce10b021697e035c3c680c,12.5,10,4,4,4,3,4,2
5dce10b021697e035c3c680d,8.33,10,2,2,5,1,4,3
5dce10b021697e035c3c680e,8.0,25,3,5,4,2,4,2
5dce10b021697e035c3c680f,5.33,30,3,4,5,2,2,1
5dce10b021697e035c3c6810,4.5,30,3,2,5,5,1,4
5dce10b021697e035c3c6811,6.33,10,3,1,4,3,1,5
5dce10b021697e035c3c6812,8.33,15,5,1,4,5,2,5
5dce10b021697e035c3c6813,6.33,10,2,2,2,5,1,4
5dce10b021697e035c3c6814,8.33,10,1,4,3,4,4,4
5dce10b021697e035c3c6815,8.33,10,1,3,3,3,1,4
5dce10b021697e035c3c6816,3.45,20,1,4,2,3,2,5
5dce10b021697e035c3c6817,12.5,10,1,3,4,1,5,1
5dce10b021697e035c3c6818,2.0,20,3,3,5,3,5,2
5dce10b021697e035c3c6819,5.36,25,5,3,1,5,1,2
5dce10b021697e035c3c681a,3.0,10,2,1,3,1,4,1
5dce10b021697e035c3c681b,0.33,15,3,2,1,3,5,3
5dce10b021697e035c3c681c,5.33,25,2,1,5,3,5,3
5dce10b021697e035c3c681d,8.33,20,1,5,1,4,2,3
5dce10b021697e035c3c681e,8.33,10,5,1,3,5,3,5
5dce10b021697e035c3c681f,8.33,20,4,2,4,4,3,1
5dce10b021697e035c3c6820,5.33,15,3,4,1,5,5,4
5dce10b021697e035c3c6821,5.37,15,1,2,4,4,4,1
5dce10b021697e035c3c6822,2.0,10,4,3,2,4,1,1
5dce10b021697e035c3c6823,0.5,25,1,2,3,5,1,1
5dce10b021697e035c3c6824,2.89,20,1,4,3,2,1,5
5dce10b021697e035c3c6825,0.1,10,4,3,5,1,5,1
5dce10b021697e035c3c6826,12.5,20,3,1,2,2,1,2
5dce10b021697e035c3c6827,3.24,15,4,4,2,5,4,4
5dce10b021697e035c3c6828,4.33,10,4,3,4,3,2,3
5dce10b021697e035c3c6829,8.33,10,4,2,5,2,5,5
5dce10b021697e035c3c682a,5.33,20,1,5,3,5,2,2
5dce10b021697e035c3c682b,4.25,25,1,1,5,1,1,3
5dce10b021697e035c3c682c,8.33,10,5,3,3,1,1,3
5dce10b021697e035c3c682d,5.33,25,5,2,4,3,1,4
5dce10b021697e035c3c682e,6.33,15,4,2,2,5,4,3
5dce10b021697e035c3c682f,7.0,20,3,4,4,5,3,1
5dce10b021697e035c3c6830,12.5,10,4,2,1,5,5,3
5dce10b021697e035c3c6831,12.5,15,2,3,5,5,5,3
5dce10b021697e035c3c6832,4.5,15,3,3,3,1,1,2
5dce10b021697e035c3c6833,4.5,10,5,3,5,1,4,1
5dce10b021697e035c3c6834,12.5,30,3,2,1,1,2,4
5dce10b021697e035c3c6835,8.0,20,2,4,2,2,3,3
5dce10b021697e035c3c6836,12.5,10,1,2,1,1,2,4
5dce10b021697e035c3c6837,4.5,25,2,2,5,3,2,1
5dce10b021697e035c3c6838,0.5,25,1,5,1,1,5,4
5dce10b021697e035c3c6839,8.33,10,3,5,1,1,4,3
5dce10b021697e035c3c683a,5.33,10,4,5,4,1,4,5
5dce10b021697e035c3c683b,7.0,10,3,3,1,1,1,1
5dce10b021697e035c3c683c,7.0,15,1,3,4,1,3,4
5dce10b021697e035c3c683d,2.0,10,2,1,5,4,3,4
5dce10b021697e035c3c683e,12.5,15,1,3,5,2,2,2
5dce10b021697e035c3c683f,5.77,20,2,3,2,3,2,3
5dce10b021697e035c3c6840,5.33,10,3,5,5,2,2,1
5dce10b021697e035c3c6841,8.33,20,3,3,4,5,4,2
5dce10b021697e035c3c6842,8.33,10,5,5,3,4,4,4
5dce10b021697e035c3c6843,6.67,25,1,5,3,3,4,4
5dce10b021697e035c3c6844,8.33,10,5,3,2,3,2,5
5dce10b021697e035c3c6845,3.0,20,5,2,1,2,4,1
5dce10b021697e035c3c6846,3.0,25,5,4,5,1,3,3
5dce10b021697e035c3c6847,7.5,30,4,5,5,2,4,3
5dce10b021697e035c3c6848,2.0,10,5,4,1,5,2,4
5dce10b021697e035c3c6849,8.0,10,3,3,1,4,2,4
5dce10b021697e035c3c684a,6.92,10,5,4,2,5,3,3
5dce10b021697e035c3c684b,3.0,10,1,5,4,3,5,3
5dce10b021697e035c3c684c,6.33,15,3,5,1,3,1,5
5dce10b021697e035c3c684d,3.0,20,4,4,1,1,5,1
5dce10b021697e035c3c684e,4.33,30,2,1,3,3,5,3
5dce10b021697e035c3c684f,5.33,10,2,2,3,3,1,4
5dce10b021697e035c3c6850,8.33,30,2,3,4,2,1,3
5dce10b021697e035c3c6851,7.0,30,4,3,3,4,4,3
5dce10b021697e035c3c6852,5.33,10,1,4,3,3,5,5
5dce10b021697e035c3c6853,12.5,10,3,2,4,4,2,1
5dce10b021697e035c3c6854,2.0,15,3,2,5,2,5,4
5dce10b021697e035c3c6855,8.0,25,2,4,4,3,4,2
5dce10b021697e035c3c6856,8.33,10,2,2,3,5,5,5
5dce10b021697e035c3c6857,8.33,15,1,1,3,5,5,2
5dce10b021697e035c3c6858,8.33,15,3,5,3,3,4,4
5dce10b021697e035c3c6859,3.44,25,3,3,4,3,4,5
5dce10b021697e035c3c685a,8.0,10,4,5,2,5,5,3
5dce10b021697e035c3c685b,12.5,30,1,1,4,1,2,3
5dce10b021697e035c3c685c,8.0,15,5,3,3,4,4,2
5dce10b021697e035c3c685d,8.33,10,4,3,2,3,2,5
5dce10b021697e035c3c685e,3.0,15,4,1,4,2,1,5
5dce10b021697e035c3c685f,8.33,20,3,2,4,3,5,1
5dce10b021697e035c3c6860,8.33,15,1,4,2,2,1,4
5dce10b021697e035c3c6861,2.0,10,1,2,5,4,4,3
5dce10b021697e035c3c6862,8.0,15,1,1,5,5,3,3
5dce10b021697e035c3c6863,2.0,20,2,3,4,3,4,3
5dce10b021697e035c3c6864,7.0,10,4,3,3,3,1,4
5dce10b021697e035c3c6865,3.0,20,5,3,4,4,1,4
5dce10b021697e035c3c6866,7.0,10,5,2,3,4,1,4
5dce10b021697e035c3c6867,5.5,15,3,3,5,2,3,1
5dce10b021697e035c3c6868,8.0,10,1,5,1,3,2,4
5dce10b021697e035c3c6869,0.1,10,1,3,5,4,4,1
5dce10b021697e035c3c686a,5.0,30,1,2,1,3,3,4
5dce10b021697e035c3c686b,8.0,10,2,5,5,5,2,1
5dce10b021697e035c3c686c,4.5,10,5,4,2,4,3,1
5dce10b021697e035c3c686d,4.5,20,3,1,3,3,1,1
5dce10b021697e035c3c686e,7.0,10,4,4,5,1,4,2
5dce10b021697e035c3c686f,3.0,25,3,3,4,3,1,1
5dce10b021697e035c3c6870,7.0,15,1,4,5,5,5,3
5dce10b021697e035c3c6871,4.63,30,4,1,3,3,3,1
5dce10b021697e035c3c6872,8.0,10,1,3,5,3,1,1
5dce10b021697e035c3c6873,4.5,15,3,4,4,2,5,1
5dce10b021697e035c3c6874,2.0,25,3,3,4,3,5,5
5dce10b021697e035c3c6875,0.5,10,3,4,3,2,4,4
5dce10b021697e035c3c6876,2.0,15,2,5,2,5,2,1
5dce10b021697e035c3c6877,12.5,20,4,2,3,2,5,4
5dce10b021697e035c3c6878,8.0,10,3,3,1,3,4,5
5dce10b021697e035c3c6879,12.5,20,2,3,5,4,3,5
5dce10b021697e035c3c687a,4.5,30,5,1,2,1,4,3
5dce10b021697e035c3c687b,4.5,10,3,4,5,1,2,3
5dce10b021697e035c3c687c,2.0,10,3,3,4,3,4,1
5dce10b021697e035c3c687d,5.33,10,5,5,4,5,3,2
5dce10b021697e035c3c687e,8.33,10,3,1,3,1,2,3
5dce10b021697e035c3c687f,8.33,15,3,5,3,3,3,5
5dce10b021697e035c3c6880,3.0,20,3,4,1,1,2,1
5dce10b021697e035c3c6881,3.0,15,5,4,5,1,2,3
5dce10b021697e035c3c6882,8.33,10,4,5,4,5,2,3
5dce10b021697e035c3c6883,1.33,25,2,4,2,4,3,4
5dce10b021697e035c3c6884,7.0,20,5,5,5,1,4,1
5dce10b021697e035c3c6885,6.17,25,2,4,1,3,2,5
5dce10b021697e035c3c6886,3.0,10,4,4,3,3,2,4
5dce10b021697e035c3c6887,5.33,20,4,5,5,2,2,2
5dce10b021697e035c3c6888,8.33,25,3,3,1,2,1,1
5dce10b021697e035c3c6889,5.0,20,4,2,2,3,1,4
5dce10b021697e035c3c688a,4.5,10,2,5,1,1,3,4
5dce10b021697e035c3c688b,12.5,30,2,5,3,4,4,2
5dce10b021697e035c3c688c,8.0,30,2,3,2,4,3,5
5dce10b021697e035c3c688d,3.0,10,2,1,5,1,3,5
5dce10b021697e035c3c688e,5.33,10,2,2,5,1,5,3
5dce10b021697e035c3c688f,8.33,20,1,5,1,2,1,4
5dce10b021697e035c3c6890,3.15,25,5,3,1,4,4,3
5dce10b021697e035c3c6891,2.0,10,4,4,5,3,4,5
5dce10b021697e035c3c6892,0.1,30,3,3,5,4,2,1
5dce10b021697e035c3c6893,12.5,20,5,3,5,4,2,1
5dce10b021697e035c3c6894,8.0,10,5,5,2,2,2,4
5dce10b021697e035c3c6895,12.5,30,5,2,4,1,2,4
5dce10b021697e035c3c6896,3.95,10,1,1,2,5,2,1
5dce10b021697e035c3c6897,12.5,10,4,4,1,2,4,1
5dce10b021697e035c3c6898,4.5,25,3,3,2,5,2,4
5dce10b021697e035c3c6899,4.17,25,2,4,4,4,5,5
5dce10b021697e035c3c689a,7.0,10,1,3,3,4,4,1
5dce10b021697e035c3c689b,3.0,10,4,2,1,5,2,4
5dce10b021697e035c3c689c,5.33,10,5,5,1,4,5,2
5dce10b021697e035c3c689d,8.33,10,4,1,1,3,4,3
5dce10b021697e035c3c689e,0.1,10,1,4,4,5,4,1
5dce10b021697e035c3c689f,4.5,15,4,3,3,4,3,2
5dce10b021697e035c3c68a0,5.5,20,2,5,1,4,1,3
5dce10b021697e035c3c68a1,5.33,10,2,3,4,2,5,5
5dce10b021697e035c3c68a2,8.33,20,2,4,4,3,5,1
5dce10b021697e035c3c68a3,5.33,15,2,4,1,1,3,2
5dce10b021697e035c3c68a4,4.41,10,1,1,3,2,3,1
5dce10b021697e035c3c68a5,6.33,10,4,1,1,5,4,4
5dce10b021697e035c3c68a6,7.0,10,4,1,1,5,2,4
5dce10b021697e035c3c68a7,8.33,10,3,1,3,4,3,4
5dce10b021697e035c3c68a8,2.67,20,5,3,3,1,1,5
5dce10b021697e035c3c68a9,0.5,10,3,1,3,2,5,2
5dce10b021697e035c3c68aa,8.0,25,3,1,1,4,4,1
5dce10b021697e035c3c68ab,5.67,25,2,5,1,2,3,4
5dce10b021697e035c3c68ac,4.5,10,5,3,1,1,3,4
5dce10b021697e035c3c68ad,12.5,15,5,4,1,2,4,3
5dce10b021697e035c3c68ae,3.12,15,5,4,4,2,5,3
5dce10b021697e035c3c68af,12.5,10,2,4,5,1,1,1
5dce10b021697e035c3c68b0,12.5,20,5,2,2,4,5,5
5dce10b021697e035c3c68b1,0.1,30,5,3,2,4,1,1
5dce10b021697e035c3c68b2,5.33,10,1,5,5,1,3,1
5dce10b021697e035c3c68b3,8.33,20,3,5,3,4,4,3
5dce10b021697e035c3c68b4,5.33,30,3,3,2,1,4,5
5dce10b021697e035c3c68b5,3.0,30,3,1,5,3,1,3
5dce10b021697e035c3c68b6,12.5,10,3,2,4,2,1,3
5dce10b021697e035c3c68b7,8.0,25,1,3,5,5,3,4
5dce10b021697e035c3c68b8,8.0,30,4,1,2,3,4,1
5dce10b021697e035c3c68b9,8.0,10,4,3,2,4,2,1
5dce10b021697e035c3c68ba,4.5,10,5,5,5,2,2,3
5dce10b021697e035c3c68bb,2.0,15,2,4,1,5,4,2
5dce10b021697e035c3c68bc,12.5,10,3,3,5,2,5,5
5dce10b021697e035c3c68bd,12.5,25,3,4,5,2,3,4
5dce10b021697e035c3c68be,0.1,30,4,5,4,3,2,1
5dce10b021697e035c3c68bf,8.33,10,1,1,5,2,4,1
5dce10b021697e035c3c68c0,8.33,30,2,2,3,4,4,2
5dce10b021697e035c3c68c1,8.33,10,2,4,2,5,4,1
5dce10b021697e035c3c68c2,8.33,15,2,3,4,1,5,1
5dce10b021697e035c3c68c3,12.5,10,5,1,5,4,1,2
5dce10b021697e035c3c68c4,4.5,25,5,1,2,5,3,1
5dce10b021697e035c3c68c5,6.92,10,1,2,1,2,5,4
5dce10b021697e035c3c68c6,4.5,10,4,3,1,5,4,3
5dce10b021697e035c3c68c7,8.0,10,1,4,2,5,2,3
5dce10b021697e035c3c68c8,12.5,20,2,5,5,1,1,2
5dce10b021697e035c3c68c9,5.33,10,4,2,4,4,4,3
5dce10b021697e035c3c68ca,7.0,25,3,1,5,3,3,4
5dce10b021697e035c3c68cb,8.33,15,2,2,2,2,2,2
5dce10b021697e035c3c68cc,4.0,25,1,2,5,4,2,5
5dce10b021697e035c3c68cd,8.33,10,1,5,1,1,4,1
5dce10b021697e035c3c68ce,5.33,10,1,4,5,1,2,5
5dce10b021697e035c3c68cf,4.33,15,5,5,4,3,4,1
5dce10b021697e035c3c68d0,8.33,15,5,5,3,1,2,2
5dce10b021697e035c3c68d1,5.33,10,1,2,2,5,5,4
5dce10b021697e035c3c68d2,6.33,10,2,5,5,5,3,1
5dce10b021697e035c3c68d3,2.33,15,4,4,2,3,2,2
5dce10b021697e035c3c68d4,3.0,30,1,2,3,1,5,1
5dce10b021697e035c3c68d5,4.33,10,1,2,1,4,2,4
5dce10b021697e035c3c68d6,8.33,10,1,4,1,5,4,2
5dce10b021697e035c3c68d7,8.33,15,3,1,2,3,3,2
5dce10b021697e035c3c68d8,4.33,30,2,1,5,1,2,2
5dce10b021697e035c3c68d9,1.0,10,3,1,4,3,5,3
5dce10b021697e035c3c68da,7.0,10,2,2,5,2,4,4
5dce10b021697e035c3c68db,5.33,15,3,1,4,1,3,1
5dce10b021697e035c3c68dc,5.33,10,5,4,3,4,1,5
5dce10b021697e035c3c68dd,4.5,10,1,1,1,1,3,4
5dce10b021697e035c3c68de,4.5,30,5,4,3,1,3,2
5dce10b021697e035c3c68df,5.67,25,1,5,1,4,5,4
5dce10b021697e035c3c68e0,8.0,10,1,5,4,4,5,3
5dce10b021697e035c3c68e1,0.1,20,2,4,2,1,3,1
5dce10b021697e035c3c68e2,2.97,30,1,3,2,3,2,4
5dce10b021697e035c3c68e3,8.33,10,4,2,3,4,4,5
5dce10b021697e035c3c68e4,7.0,20,4,2,2,1,2,2
5dce10b021697e035c3c68e5,5.33,10,3,4,5,1,2,1
5dce10b021697e035c3c68e6,4.97,30,4,4,4,3,1,1
5dce10b021697e035c3c68e7,3.0,10,5,3,3,5,4,5
5dce10b021697e035c3c68e8,3.0,20,5,4,3,5,4,4
5dce10b021697e035c3c68e9,5.33,10,5,1,3,3,3,1
5dce10b021697e035c3c68ea,5.33,15,3,1,3,5,5,2
5dce10b021697e035c3c68eb,12.5,10,4,5,3,2,3,1
5dce10b021697e035c3c68ec,12.5,10,2,5,3,2,4,1
5dce10b021697e035c3c68ed,12.5,20,3,2,4,4,5,1
5dce10b021697e035c3c68ee,12.5,10,2,2,2,5,1,4
5dce10b021697e035c3c68ef,2.0,15,2,4,3,4,1,1
5dce10b021697e035c3c68f0,2.67,25,2,1,5,2,3,4
